------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=45&areatype=county&cancer=003&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '45', 'areatype': 'county', 'cancer': '003', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_016.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=45&areatype=county&cancer=003&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for South Carolina by County

"Oral Cavity & Pharynx (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"South Carolina(6,10)",45000,***,12.6 ,12.2, 13,754,stable,-2.0 ,-7.0, 3.2
"US (SEER+NPCR)(1,10)",00000,***,11.7 ,11.7, 11.8,43864,stable,0.5 ,-0.7, 1.6
"Union County(6,10)",45087,***,18.2 ,12.5, 25.9,7,stable,15.1 ,-26.6, 80.4
"Bamberg County(6,10)",45009,***,16.5 ,9.6, 27.3,4,*,*,*,*
"Lee County(6,10)",45061,***,16.5 ,9.6, 26.7,4,stable,9.7 ,-20.6, 51.6
"Calhoun County(6,10)",45017,***,16 ,9.1, 26.7,3,*,*,*,*
"Chester County(6,10)",45023,***,15.8 ,10.7, 22.7,7,stable,-9.4 ,-27.2, 12.6
"Chesterfield County(6,10)",45025,***,15.5 ,11.4, 20.8,10,stable,-7.5 ,-44.2, 53.4
"York County(6,10)",45091,***,14.9 ,12.9, 17.1,42,stable,-3.8 ,-14.0, 7.6
"Colleton County(6,10)",45029,***,14.2 ,9.9, 20,7,stable,-3.5 ,-39.1, 52.8
"Horry County(6,10)",45051,***,14.2 ,12.6, 16,61,stable,0.8 ,-4.9, 6.7
