------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=45&areatype=county&cancer=001&race=05&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '45', 'areatype': 'county', 'cancer': '001', 'race': '05', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_028.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=45&areatype=county&cancer=001&race=05&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for South Carolina by County

"All Cancer Sites (All Stages^), 2012-2016"

"Hispanic (any race), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"South Carolina(6,10)",45000,***,291.7 ,276, 307.8,356,stable,-2.0 ,-6.0, 2.2
"US (SEER+NPCR) &sect; (1,10)",00000,***,346.5 ,345.6, 347.4,127249,falling,-1.2 ,-2.2, -0.2
"Edgefield County(6,10)",45037,***,740.2 ,322.7, 1374.1,3,*,*,*,*
"Newberry County(6,10)",45071,***,644.1 ,335.7, 1080.1,4,*,*,*,*
"Beaufort County(6,10)",45013,***,413.5 ,335.7, 501.5,30,stable,-19.3 ,-41.2, 10.9
"Berkeley County(6,10)",45015,***,393.5 ,305.8, 496,21,stable,-7.2 ,-24.9, 14.6
"Horry County(6,10)",45051,***,389.8 ,327.7, 459.2,34,stable,-5.5 ,-18.3, 9.3
"Pickens County(6,10)",45077,***,364.6 ,242.3, 520.9,7,stable,20.2 ,-7.2, 55.7
"Lexington County(6,10)",45063,***,363.3 ,291.1, 446,24,stable,6.7 ,-21.6, 45.2
"Greenville County(6,10)",45045,***,359.2 ,315, 407.1,72,stable,-1.1 ,-22.2, 25.8
"Greenwood County(6,10)",45047,***,357.4 ,195.8, 581.8,4,stable,4.3 ,-54.9, 141.2
"Charleston County(6,10)",45019,***,349.3 ,283, 424.7,29,stable,-12.8 ,-28.4, 6.3
"Spartanburg County(6,10)",45083,***,337.3 ,273.8, 409.6,29,stable,9.1 ,-30.6, 71.4
"Kershaw County(6,10)",45055,***,278.7 ,152.2, 460.6,3,*,*,*,*
"Florence County(6,10)",45041,***,259.2 ,136.5, 433.7,4,stable,-28.4 ,-59.2, 25.5
"Lancaster County(6,10)",45057,***,206.6 ,116.9, 331.3,4,*,*,*,*
"Richland County(6,10)",45079,***,200.7 ,158, 250.3,20,stable,-7.2 ,-17.5, 4.4
"Aiken County(6,10)",45003,***,199.6 ,144.7, 267.2,10,stable,13.0 ,-7.9, 38.6
"York County(6,10)",45091,***,185.2 ,138, 242.3,13,stable,11.8 ,-23.7, 63.7
"Dorchester County(6,10)",45035,***,179.8 ,108.7, 274.4,6,stable,38.1 ,-5.2, 101.1
"Anderson County(6,10)",45007,***,177.7 ,116.4, 257.6,7,stable,7.0 ,-48.5, 122.3
"Oconee County(6,10)",45073,***,174.1 ,96.5, 284.9,3,*,*,*,*
"Sumter County(6,10)",45085,***,163.2 ,81.4, 285.4,3,*,*,*,*
"Abbeville County(6,10)",45001,***,* ,*, *,3 or fewer,*,*,*,*
"Allendale County(6,10)",45005,***,* ,*, *,3 or fewer,*,*,*,*
"Bamberg County(6,10)",45009,***,* ,*, *,3 or fewer,*,*,*,*
"Barnwell County(6,10)",45011,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County(6,10)",45017,***,* ,*, *,3 or fewer,*,*,*,*
"Cherokee County(6,10)",45021,***,* ,*, *,3 or fewer,*,*,*,*
"Chester County(6,10)",45023,***,* ,*, *,3 or fewer,*,*,*,*
"Chesterfield County(6,10)",45025,***,* ,*, *,3 or fewer,*,*,*,*
