------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=45&areatype=county&cancer=090&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '45', 'areatype': 'county', 'cancer': '090', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_047.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=45&areatype=county&cancer=090&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for South Carolina by County

"Leukemia (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"South Carolina(6)",45000,***,13.3 ,12.9, 13.8,746,99.2
"US (SEER+NPCR)(1)",00000,***,14 ,14, 14.1,49519,99.0
"Lee County(6)",45061,***,20.3 ,12.3, 31.7,4,100.0
"Chester County(6)",45023,***,19.3 ,13.5, 26.8,8,97.4
"Pickens County(6)",45077,***,18.6 ,15.5, 22.3,25,100.0
"Georgetown County(6)",45043,***,18.6 ,14.3, 23.7,16,100.0
"Dillon County(6)",45033,***,17.9 ,12.1, 25.6,6,100.0
"Jasper County(6)",45053,***,17.8 ,11.5, 26.5,5,100.0
"Lancaster County(6)",45057,***,17.7 ,14.2, 21.8,19,99.0
"Edgefield County(6)",45037,***,17.1 ,10.6, 26,5,100.0
"Union County(6)",45087,***,15.8 ,10.5, 23.1,6,100.0
"Kershaw County(6)",45055,***,15.6 ,11.8, 20.2,12,98.4
"Oconee County(6)",45073,***,15.4 ,12.1, 19.4,16,98.8
"Greenville County(6)",45045,***,15 ,13.6, 16.6,79,99.7
"York County(6)",45091,***,14.9 ,12.9, 17.3,39,97.5
"Saluda County(6)",45081,***,14.8 ,8.7, 23.6,4,100.0
"Aiken County(6)",45003,***,14.5 ,12.2, 17.2,30,97.4
"Greenwood County(6)",45047,***,14.2 ,10.7, 18.5,12,100.0
"Marlboro County(6)",45069,***,13.8 ,8.4, 21.3,4,100.0
"Florence County(6)",45041,***,13.7 ,11.1, 16.7,21,99.0
"Beaufort County(6)",45013,***,13.6 ,11.5, 16.1,33,98.2
"Clarendon County(6)",45027,***,13.4 ,8.8, 19.7,6,100.0
"Lexington County(6)",45063,***,13.3 ,11.5, 15.4,40,100.0
"Anderson County(6)",45007,***,13.3 ,11.2, 15.6,32,99.4
"Horry County(6)",45051,***,13.2 ,11.6, 15,52,98.5
"Abbeville County(6)",45001,***,13.1 ,8, 20.5,4,100.0
"Laurens County(6)",45059,***,13 ,9.8, 17.1,11,100.0
"Colleton County(6)",45029,***,12.7 ,8.6, 18.2,7,100.0
"Cherokee County(6)",45021,***,12.7 ,9, 17.4,8,100.0
"Spartanburg County(6)",45083,***,12.6 ,11, 14.5,42,99.1
"Darlington County(6)",45031,***,12.5 ,9.1, 16.7,10,100.0
"Dorchester County(6)",45035,***,11.8 ,9.3, 14.7,17,100.0
"Richland County(6)",45079,***,11.7 ,10.1, 13.4,43,100.0
"Sumter County(6)",45085,***,11.1 ,8.6, 14.2,13,100.0
"Charleston County(6)",45019,***,10.6 ,9.2, 12.1,45,99.6
"Chesterfield County(6)",45025,***,10.2 ,6.8, 14.8,6,100.0
"Williamsburg County(6)",45089,***,10.1 ,6.1, 16,4,100.0
"Marion County(6)",45067,***,10.1 ,6, 16,4,100.0
"Berkeley County(6)",45015,***,10.1 ,8.1, 12.4,19,98.0
"Orangeburg County(6)",45075,***,9.7 ,7.2, 12.7,11,100.0
"Newberry County(6)",45071,***,8.8 ,5.5, 13.6,5,100.0
"Allendale County(6)",45005,***,* ,*, *,3 or fewer,*
