------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=40&areatype=county&cancer=086&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '40', 'areatype': 'county', 'cancer': '086', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_051.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=40&areatype=county&cancer=086&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Oklahoma by County

"Non-Hodgkin Lymphoma (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Oklahoma(6)",40000,***,11.6 ,11.2, 12.1,503,64.2
"US (SEER+NPCR)(1)",00000,***,12 ,12, 12.1,43387,62.8
"Beckham County(6)",40009,***,18.6 ,11.4, 28.5,4,65.6
"Ottawa County(6)",40115,***,16.7 ,11.6, 23.5,7,68.6
"Sequoyah County(6)",40135,***,15.8 ,11.2, 21.6,8,87.5
"McClain County(6)",40087,***,14.5 ,9.8, 20.8,6,66.0
"Payne County(6)",40119,***,14 ,10.2, 18.7,9,63.5
"Seminole County(6)",40133,***,13.9 ,8.6, 21.5,4,61.1
"Tulsa County(6)",40143,***,13.8 ,12.5, 15.1,90,66.2
"Stephens County(6)",40137,***,13.5 ,9.4, 18.9,8,73.1
"Okmulgee County(6)",40111,***,13.4 ,9.1, 19,7,64.7
"Carter County(6)",40019,***,13.4 ,9.4, 18.5,8,69.1
"Logan County(6)",40083,***,12.6 ,8.4, 18.1,6,77.5
"Pottawatomie County(6)",40125,***,12.5 ,9.2, 16.6,10,71.0
"Oklahoma County(6)",40109,***,12.4 ,11.3, 13.6,96,67.3
"Creek County(6)",40037,***,12.1 ,9, 16.1,11,66.3
"Delaware County(6)",40041,***,11.9 ,8.3, 16.8,8,67.2
"Cleveland County(6)",40027,***,11.6 ,9.8, 13.7,30,59.4
"McIntosh County(6)",40091,***,11.5 ,6.7, 19.2,4,79.2
"Garvin County(6)",40049,***,11.2 ,6.9, 17.5,4,70.0
"Mayes County(6)",40097,***,11.2 ,7.3, 16.4,6,62.2
"Comanche County(6)",40031,***,11 ,8.5, 14.1,13,64.4
"Caddo County(6)",40015,***,10.9 ,6.5, 17.3,4,59.4
"Washington County(6)",40147,***,10.9 ,7.7, 15.2,8,52.0
"Pontotoc County(6)",40123,***,10.8 ,7, 16.2,5,62.5
"McCurtain County(6)",40089,***,10.8 ,6.8, 16.4,5,69.7
"Rogers County(6)",40131,***,10.7 ,8.1, 14,12,59.8
"Osage County(6)",40113,***,10.6 ,7.2, 15.3,7,71.7
"Canadian County(6)",40017,***,10.6 ,8.2, 13.5,14,64.2
"Cherokee County(6)",40021,***,10.3 ,6.9, 14.9,6,60.0
"Muskogee County(6)",40101,***,10.1 ,7.2, 13.9,8,60.3
"Grady County(6)",40051,***,10.1 ,6.8, 14.5,6,60.8
"Wagoner County(6)",40145,***,10 ,7.2, 13.6,9,63.2
"Garfield County(6)",40047,***,9.7 ,6.8, 13.6,7,56.3
"Le Flore County(6)",40079,***,9.1 ,5.9, 13.5,5,55.1
"Lincoln County(6)",40081,***,8.9 ,5.4, 14.1,4,60.6
"Kay County(6)",40071,***,8.3 ,5.3, 12.5,5,41.7
"Pittsburg County(6)",40121,***,7.9 ,5, 12.2,5,50.0
"Bryan County(6)",40013,***,7.8 ,4.7, 12.3,4,51.3
"Adair County(6)",40001,***,* ,*, *,3 or fewer,*
"Alfalfa County(6)",40003,***,* ,*, *,3 or fewer,*
"Atoka County(6)",40005,***,* ,*, *,3 or fewer,*
"Beaver County(6)",40007,***,* ,*, *,3 or fewer,*
"Blaine County(6)",40011,***,* ,*, *,3 or fewer,*
"Choctaw County(6)",40023,***,* ,*, *,3 or fewer,*
"Cimarron County(6)",40025,***,* ,*, *,3 or fewer,*
"Coal County(6)",40029,***,* ,*, *,3 or fewer,*
"Cotton County(6)",40033,***,* ,*, *,3 or fewer,*
"Craig County(6)",40035,***,* ,*, *,3 or fewer,*
"Custer County(6)",40039,***,* ,*, *,3 or fewer,*
"Dewey County(6)",40043,***,* ,*, *,3 or fewer,*
"Ellis County(6)",40045,***,* ,*, *,3 or fewer,*
"Grant County(6)",40053,***,* ,*, *,3 or fewer,*
"Greer County(6)",40055,***,* ,*, *,3 or fewer,*
"Harmon County(6)",40057,***,* ,*, *,3 or fewer,*
"Harper County(6)",40059,***,* ,*, *,3 or fewer,*
"Haskell County(6)",40061,***,* ,*, *,3 or fewer,*
"Hughes County(6)",40063,***,* ,*, *,3 or fewer,*
"Jackson County(6)",40065,***,* ,*, *,3 or fewer,*
"Jefferson County(6)",40067,***,* ,*, *,3 or fewer,*
"Johnston County(6)",40069,***,* ,*, *,3 or fewer,*
"Kingfisher County(6)",40073,***,* ,*, *,3 or fewer,*
"Kiowa County(6)",40075,***,* ,*, *,3 or fewer,*
"Latimer County(6)",40077,***,* ,*, *,3 or fewer,*
"Love County(6)",40085,***,* ,*, *,3 or fewer,*
"Major County(6)",40093,***,* ,*, *,3 or fewer,*
"Marshall County(6)",40095,***,* ,*, *,3 or fewer,*
"Murray County(6)",40099,***,* ,*, *,3 or fewer,*
"Noble County(6)",40103,***,* ,*, *,3 or fewer,*
"Nowata County(6)",40105,***,* ,*, *,3 or fewer,*
"Okfuskee County(6)",40107,***,* ,*, *,3 or fewer,*
"Pawnee County(6)",40117,***,* ,*, *,3 or fewer,*
"Pushmataha County(6)",40127,***,* ,*, *,3 or fewer,*
"Roger Mills County(6)",40129,***,* ,*, *,3 or fewer,*
"Texas County(6)",40139,***,* ,*, *,3 or fewer,*
"Tillman County(6)",40141,***,* ,*, *,3 or fewer,*
"Washita County(6)",40149,***,* ,*, *,3 or fewer,*
"Woods County(6)",40151,***,* ,*, *,3 or fewer,*
"Woodward County(6)",40153,***,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:21 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
