------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=40&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '40', 'areatype': 'county', 'cancer': '020', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_044.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=40&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Oklahoma by County

"Colon & Rectum (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Oklahoma(6)",40000,***,22.7 ,22, 23.3,983,53.3
"US (SEER+NPCR)(1)",00000,***,21.5 ,21.5, 21.6,78225,55.5
"Kiowa County(6)",40075,***,44.3 ,27.6, 67.6,5,51.0
"Blaine County(6)",40011,***,32.4 ,19.7, 50.9,4,58.3
"Tillman County(6)",40141,***,32.3 ,17.9, 54.3,3,66.7
"Craig County(6)",40035,***,31.3 ,21.3, 44.9,6,55.2
"Garvin County(6)",40049,***,30.4 ,22.5, 40.2,10,50.0
"Comanche County(6)",40031,***,28.8 ,24.6, 33.5,34,63.3
"Kingfisher County(6)",40073,***,28.8 ,18.6, 42.8,5,55.3
"Texas County(6)",40139,***,28.5 ,18.9, 41.3,6,58.3
"Beckham County(6)",40009,***,28.4 ,19.7, 39.8,7,52.2
"Creek County(6)",40037,***,27.9 ,23.1, 33.6,24,53.3
"Nowata County(6)",40105,***,27.9 ,16.7, 44.5,4,64.5
"Murray County(6)",40099,***,27.5 ,17.6, 41.3,5,57.8
"Carter County(6)",40019,***,26.7 ,20.9, 33.6,15,59.2
"Cherokee County(6)",40021,***,26.5 ,20.4, 33.8,14,60.7
"Muskogee County(6)",40101,***,26.5 ,21.7, 32,23,58.8
"Haskell County(6)",40061,***,26.2 ,16.5, 40.1,5,47.1
"Logan County(6)",40083,***,26 ,19.9, 33.5,13,57.3
"Bryan County(6)",40013,***,26 ,19.9, 33.4,13,49.3
"Washita County(6)",40149,***,25.8 ,14.6, 42.3,3,54.8
"Pontotoc County(6)",40123,***,25.4 ,19, 33.4,11,52.9
"Lincoln County(6)",40081,***,25.3 ,19, 33.1,12,59.8
"Jackson County(6)",40065,***,25.1 ,17.4, 35.2,7,58.3
"Seminole County(6)",40133,***,24.7 ,17.6, 33.9,8,56.9
"Caddo County(6)",40015,***,24.6 ,17.9, 33.3,9,54.2
"Okmulgee County(6)",40111,***,24.6 ,18.7, 31.9,12,48.0
"McCurtain County(6)",40089,***,24.1 ,17.5, 32.5,9,50.5
"Garfield County(6)",40047,***,24 ,18.9, 30.1,16,54.7
"Noble County(6)",40103,***,23.7 ,13.9, 38.3,4,45.0
"Osage County(6)",40113,***,23.7 ,18.5, 30,15,55.5
"Tulsa County(6)",40143,***,23.7 ,22, 25.4,156,55.1
"Woodward County(6)",40153,***,23.5 ,15.5, 34.2,6,60.9
"Pushmataha County(6)",40127,***,22.8 ,13.5, 37,4,48.8
"Pottawatomie County(6)",40125,***,22.6 ,18.2, 27.8,19,58.8
"Canadian County(6)",40017,***,22.3 ,18.7, 26.4,28,54.2
"Stephens County(6)",40137,***,22.2 ,16.9, 28.7,13,51.2
"Ottawa County(6)",40115,***,22.2 ,16.1, 30,9,53.5
"Custer County(6)",40039,***,22.1 ,14.9, 31.5,6,50.0
"Adair County(6)",40001,***,22 ,14.6, 32,6,41.4
"Oklahoma County(6)",40109,***,22 ,20.5, 23.5,170,53.7
"Payne County(6)",40119,***,21.7 ,16.9, 27.4,15,55.3
"Mayes County(6)",40097,***,21.4 ,15.9, 28.4,11,49.5
"Rogers County(6)",40131,***,20.9 ,17.2, 25.3,23,51.4
"Pittsburg County(6)",40121,***,20.8 ,15.9, 26.8,13,59.5
"Atoka County(6)",40005,***,20.6 ,12, 33.5,4,54.5
