------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=54&areatype=county&cancer=047&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '54', 'areatype': 'county', 'cancer': '047', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_013.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=54&areatype=county&cancer=047&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for West Virginia by County

"Lung & Bronchus (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"West Virginia(6,10)",54000,***,79.3 ,77.8, 80.9,2047,stable,-1.5 ,-3.7, 0.8
"US (SEER+NPCR)(1,10)",00000,***,59.2 ,59.1, 59.4,219533,falling,-2.3 ,-3.2, -1.4
"Mingo County(6,10)",54059,***,113.7 ,97.4, 132.1,37,stable,2.6 ,-21.4, 33.9
"Lincoln County(6,10)",54043,***,112.5 ,95.8, 131.7,34,stable,7.3 ,-2.9, 18.5
"Boone County(6,10)",54005,***,111.9 ,95.7, 130.4,36,stable,-2.5 ,-15.1, 11.9
"Logan County(6,10)",54045,***,109.6 ,96.6, 124,55,stable,-5.7 ,-22.6, 14.9
"McDowell County(6,10)",54047,***,101.1 ,85.3, 119.4,31,stable,-1.0 ,-21.0, 24.1
"Clay County(6,10)",54015,***,100.5 ,77.2, 129.4,13,stable,0.8 ,-17.6, 23.3
"Wirt County(6,10)",54105,***,98.7 ,70.8, 135.8,9,stable,1.9 ,-44.1, 86.1
"Fayette County(6,10)",54019,***,98.1 ,87.4, 109.9,64,stable,1.7 ,-6.0, 9.9
"Lewis County(6,10)",54041,***,97.7 ,80.9, 117.4,24,stable,5.9 ,-13.2, 29.3
"Wyoming County(6,10)",54109,***,93.8 ,78.7, 111.2,29,stable,-2.0 ,-18.9, 18.3
"Roane County(6,10)",54087,***,90.6 ,73.2, 111.5,20,stable,10.2 ,-13.7, 40.6
"Pleasants County(6,10)",54073,***,89.8 ,65.1, 121.7,9,stable,2.2 ,-40.7, 76.1
"Webster County(6,10)",54101,***,88.1 ,67, 115,12,stable,-6.3 ,-35.0, 35.1
"Wayne County(6,10)",54099,***,86.9 ,76.6, 98.4,53,stable,0.1 ,-10.1, 11.5
"Harrison County(6,10)",54033,***,86.3 ,78.1, 95.2,84,stable,0.3 ,-7.2, 8.3
"Mercer County(6,10)",54055,***,84.3 ,75.8, 93.6,76,stable,-4.2 ,-16.2, 9.5
"Cabell County(6,10)",54011,***,82.8 ,75.7, 90.4,105,stable,-1.5 ,-8.3, 5.9
"Doddridge County(6,10)",54017,***,82.8 ,61, 110.8,10,stable,-0.4 ,-26.5, 34.9
"Berkeley County(6,10)",54003,***,82.7 ,75.4, 90.6,101,stable,-0.3 ,-4.5, 4.1
"Upshur County(6,10)",54097,***,82.5 ,69.2, 97.8,28,stable,0.3 ,-10.3, 12.2
"Mason County(6,10)",54053,***,81.9 ,69.5, 96.1,32,stable,1.4 ,-11.2, 15.8
"Hampshire County(6,10)",54027,***,81.2 ,68, 96.5,28,stable,0.2 ,-15.1, 18.3
"Ritchie County(6,10)",54085,***,81 ,62.2, 104.7,13,stable,-8.3 ,-40.1, 40.5
"Brooke County(6,10)",54009,***,80.9 ,68.1, 95.9,30,rising,12.7 ,6.1, 19.6
"Marion County(6,10)",54049,***,79.6 ,70.9, 89.3,62,stable,3.7 ,-17.9, 31.0
"Greenbrier County(6,10)",54025,***,79 ,68.8, 90.6,45,stable,1.9 ,-26.6, 41.4
"Morgan County(6,10)",54065,***,79 ,64.5, 96.3,22,stable,12.9 ,-2.8, 31.3
"Kanawha County(6,10)",54039,***,78.6 ,73.9, 83.6,215,stable,-6.1 ,-12.2, 0.5
"Jackson County(6,10)",54035,***,78.3 ,66.8, 91.5,34,stable,-5.6 ,-23.0, 15.8
"Gilmer County(6,10)",54021,***,77.1 ,54.7, 106.6,8,stable,19.4 ,-36.6, 125.1
"Wood County(6,10)",54107,***,77.1 ,70.2, 84.5,96,stable,0.5 ,-19.3, 25.0
"Monroe County(6,10)",54063,***,76 ,60, 95.7,16,stable,-7.9 ,-19.8, 5.8
"Raleigh County(6,10)",54081,***,76 ,68.8, 83.8,85,stable,0.3 ,-4.5, 5.4
"Putnam County(6,10)",54079,***,75.9 ,67.1, 85.7,55,stable,0.6 ,-11.2, 14.0
"Marshall County(6,10)",54051,***,75.4 ,64.7, 87.6,37,stable,-7.9 ,-21.7, 8.4
"Hancock County(6,10)",54029,***,73.7 ,62.8, 86.1,35,stable,-11.8 ,-23.1, 1.1
"Nicholas County(6,10)",54067,***,73.4 ,61.3, 87.4,28,stable,1.9 ,-17.6, 26.0
"Wetzel County(6,10)",54103,***,73 ,58.7, 90.3,19,stable,-5.0 ,-24.4, 19.3
"Mineral County(6,10)",54057,***,72.5 ,61.1, 85.8,30,stable,-11.5 ,-28.7, 9.7
"Randolph County(6,10)",54083,***,72.2 ,61, 85,31,stable,2.2 ,-21.7, 33.2
"Pocahontas County(6,10)",54075,***,72.1 ,53.8, 96.1,11,falling,-14.5 ,-24.7, -2.9
"Ohio County(6,10)",54069,***,69.7 ,60.7, 79.8,46,stable,-6.0 ,-15.4, 4.3
"Taylor County(6,10)",54091,***,69.2 ,54.8, 86.6,17,stable,4.5 ,-3.6, 13.3
"Tucker County(6,10)",54093,***,69.2 ,48.5, 97.4,8,stable,9.2 ,-28.7, 67.4
"Jefferson County(6,10)",54037,***,67.4 ,58.4, 77.4,43,stable,0.4 ,-17.6, 22.4
"Braxton County(6,10)",54007,***,63.7 ,49.6, 81.2,14,stable,-3.1 ,-17.3, 13.5
"Preston County(6,10)",54077,***,62.8 ,53, 74.1,30,falling,-11.0 ,-20.3, -0.5
"Monongalia County(6,10)",54061,***,60.8 ,53.7, 68.5,57,stable,-5.4 ,-18.4, 9.7
"Hardy County(6,10)",54031,***,60.8 ,46.4, 78.8,13,falling,-21.2 ,-24.6, -17.6
"Tyler County(6,10)",54095,***,59.4 ,43.2, 81.2,9,stable,-4.7 ,-42.5, 58.1
"Barbour County(6,10)",54001,***,59.3 ,46.1, 75.6,14,stable,9.0 ,-21.7, 51.8
"Pendleton County(6,10)",54071,***,52.5 ,36.4, 75.6,7,stable,18.8 ,-3.2, 45.9
"Summers County(6,10)",54089,***,51.8 ,38.8, 68.7,11,stable,1.2 ,-18.3, 25.4
"Calhoun County(6,10)",54013,***,49.7 ,33.5, 72.8,6,stable,-8.5 ,-41.2, 42.5
"Grant County(6,10)",54023,***,47.7 ,34.9, 64.8,9,stable,-1.2 ,-29.7, 39.0

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:21 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

