------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=54&areatype=county&cancer=001&race=04&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '54', 'areatype': 'county', 'cancer': '001', 'race': '04', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_030.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=54&areatype=county&cancer=001&race=04&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for West Virginia by County

"All Cancer Sites (All Stages^), 2012-2016"

"Asian or Pacific Islander (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"West Virginia(6,10)",54000,***,224.9 ,189.7, 264.6,33,stable,-1.5 ,-14.0, 12.8
"US (SEER+NPCR)(1,10)",00000,***,287.7 ,286.6, 288.9,51819,falling,-1.5 ,-2.5, -0.4
"Monongalia County(6,10)",54061,***,218.2 ,121.3, 355.4,4,stable,-18.5 ,-48.7, 29.5
"Berkeley County(6,10)",54003,***,203.3 ,110.4, 347,3,*,*,*,*
"Kanawha County(6,10)",54039,***,155.5 ,92.1, 248.5,4,stable,-10.2 ,-38.0, 30.0
"Barbour County(6,10)",54001,***,* ,*, *,3 or fewer,*,*,*,*
"Boone County(6,10)",54005,***,* ,*, *,3 or fewer,*,*,*,*
"Braxton County(6,10)",54007,***,* ,*, *,3 or fewer,*,*,*,*
"Brooke County(6,10)",54009,***,* ,*, *,3 or fewer,*,*,*,*
"Cabell County(6,10)",54011,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County(6,10)",54013,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County(6,10)",54015,***,* ,*, *,3 or fewer,*,*,*,*
"Doddridge County(6,10)",54017,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County(6,10)",54019,***,* ,*, *,3 or fewer,*,*,*,*
"Gilmer County(6,10)",54021,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County(6,10)",54023,***,* ,*, *,3 or fewer,*,*,*,*
"Greenbrier County(6,10)",54025,***,* ,*, *,3 or fewer,*,*,*,*
"Hampshire County(6,10)",54027,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County(6,10)",54029,***,* ,*, *,3 or fewer,*,*,*,*
"Hardy County(6,10)",54031,***,* ,*, *,3 or fewer,*,*,*,*
"Harrison County(6,10)",54033,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County(6,10)",54035,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County(6,10)",54037,***,* ,*, *,3 or fewer,*,*,*,*
"Lewis County(6,10)",54041,***,* ,*, *,3 or fewer,*,*,*,*
