------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=54&areatype=county&cancer=035&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '54', 'areatype': 'county', 'cancer': '035', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_012.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=54&areatype=county&cancer=035&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for West Virginia by County

"Liver & Bile Duct (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"West Virginia(6,10)",54000,***,6.9 ,6.4, 7.3,179,stable,6.2 ,-2.9, 16.2
"US (SEER+NPCR)(1,10)",00000,***,8.3 ,8.2, 8.3,32027,stable,1.2 ,-1.3, 3.7
"Morgan County(6,10)",54065,***,11 ,6.3, 18.8,3,*,*,*,*
"Hampshire County(6,10)",54027,***,10.3 ,6.1, 16.9,4,stable,-12.4 ,-60.1, 92.3
"Jefferson County(6,10)",54037,***,9.5 ,6.4, 13.7,6,stable,8.5 ,-34.8, 80.7
"Berkeley County(6,10)",54003,***,9.4 ,7.1, 12.2,12,stable,-6.4 ,-27.4, 20.7
"Logan County(6,10)",54045,***,9.3 ,5.6, 14.5,4,stable,21.5 ,-46.2, 174.5
"Fayette County(6,10)",54019,***,8.2 ,5.3, 12.4,5,stable,32.0 ,-28.4, 143.3
"Brooke County(6,10)",54009,***,8.1 ,4.6, 14.1,3,*,*,*,*
"Cabell County(6,10)",54011,***,7.8 ,5.7, 10.5,10,stable,0.3 ,-9.1, 10.7
"Hancock County(6,10)",54029,***,7.7 ,4.7, 12.5,4,*,*,*,*
"Wood County(6,10)",54107,***,7.5 ,5.5, 10.1,9,stable,8.9 ,-18.7, 45.9
"Kanawha County(6,10)",54039,***,7 ,5.6, 8.6,19,stable,3.7 ,-15.9, 27.8
"Preston County(6,10)",54077,***,7 ,4, 11.7,3,*,*,*,*
"Putnam County(6,10)",54079,***,6.9 ,4.5, 10.3,5,stable,-10.9 ,-36.5, 24.9
"Raleigh County(6,10)",54081,***,6.5 ,4.5, 9.2,7,stable,0.5 ,-49.7, 100.7
"Mercer County(6,10)",54055,***,6.5 ,4.4, 9.4,6,rising,42.3 ,2.7, 97.1
"Monongalia County(6,10)",54061,***,5.9 ,4, 8.4,6,stable,-13.0 ,-44.7, 36.8
"Harrison County(6,10)",54033,***,5.6 ,3.7, 8.3,6,stable,5.9 ,-37.0, 78.1
"Marion County(6,10)",54049,***,4.9 ,3, 7.7,4,*,*,*,*
"Barbour County(6,10)",54001,***,* ,*, *,3 or fewer,*,*,*,*
"Boone County(6,10)",54005,***,* ,*, *,3 or fewer,*,*,*,*
"Braxton County(6,10)",54007,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County(6,10)",54013,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County(6,10)",54015,***,* ,*, *,3 or fewer,*,*,*,*
