------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=30&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '30', 'areatype': 'county', 'cancer': '047', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_012.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=30&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Montana by County

"Lung & Bronchus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 45.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Montana",30000,Yes,38.7 ,37.2, 40.3,512,falling,-2.6 ,-3.3, -1.9
"United States",00000,Yes,41.9 ,41.8, 42,154342,falling,-3.7 ,-4.3, -3.1
"Lincoln County",30053,No,59.4 ,48.2, 73.3,21,stable,-0.6 ,-1.5, 0.3
"Dawson County",30021,No,56.8 ,40.2, 79,8,stable,0.8 ,-1.4, 3.0
"Sheridan County",30091,No,56.7 ,33.1, 94.8,4,*,*,*,*
"Glacier County",30035,No,55 ,37.9, 76.9,7,falling,-1.8 ,-3.5, -0.2
"Sweet Grass County",30097,No,54.9 ,32.3, 92.4,4,*,*,*,*
"Deer Lodge County",30023,No,52.4 ,37.4, 73,8,falling,-2.0 ,-3.5, -0.6
"Musselshell County",30065,No,52.3 ,32.7, 83.7,5,*,*,*,*
"Roosevelt County",30085,No,50.8 ,32.4, 75.7,5,stable,0.1 ,-2.8, 3.0
"Mineral County",30061,No,50.3 ,26.7, 89.2,3,*,*,*,*
"Custer County",30017,No,49.4 ,35.7, 67.4,9,stable,-1.0 ,-2.7, 0.7
"Chouteau County",30015,Yes,45.2 ,26.1, 74.3,4,*,*,*,*
"Silver Bow County",30093,Yes,44 ,35.7, 53.7,21,falling,-2.8 ,-5.0, -0.4
"Powell County",30077,Yes,43.6 ,26.7, 68.9,4,stable,0.0 ,-2.5, 2.4
"Cascade County",30013,Yes,43.6 ,38.1, 49.7,47,falling,-3.3 ,-4.9, -1.6
"Jefferson County",30043,Yes,43.5 ,28.9, 63.6,7,*,*,*,*
"Sanders County",30089,Yes,42 ,30.7, 57.8,10,falling,-2.3 ,-3.6, -1.0
"Lewis and Clark County",30049,Yes,41.8 ,35.5, 48.8,34,falling,-1.2 ,-2.2, -0.3
"Pondera County",30073,Yes,41.7 ,23, 70.2,3,stable,0.4 ,-2.7, 3.6
"Yellowstone County",30111,Yes,41.6 ,37.5, 46.1,78,falling,-1.1 ,-1.7, -0.5
"Missoula County",30063,Yes,38.9 ,33.9, 44.4,45,falling,-1.6 ,-2.4, -0.8
"Flathead County",30029,Yes,38.1 ,33.2, 43.4,47,falling,-1.8 ,-2.7, -0.9
"Beaverhead County",30001,Yes,37.8 ,24.2, 57.6,5,stable,-1.5 ,-4.0, 1.0
"Ravalli County",30081,Yes,37.1 ,30.9, 44.6,26,falling,-1.7 ,-2.7, -0.6
"Broadwater County",30007,Yes,37 ,21.3, 62.5,3,*,*,*,*
"Richland County",30083,Yes,36.6 ,23, 55.5,5,stable,-1.9 ,-3.8, 0.0
"Rosebud County",30087,Yes,35.3 ,20.4, 57,4,stable,-2.3 ,-4.9, 0.3
"Fergus County",30027,Yes,32.2 ,21.7, 47.2,6,stable,-1.6 ,-3.3, 0.2
