------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=48&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '48', 'areatype': 'county', 'cancer': '047', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_012.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=48&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Texas by County

"Lung & Bronchus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 45.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Texas",48000,Yes,37.4 ,37, 37.7,9402,falling,-4.5 ,-5.9, -3.1
"United States",00000,Yes,41.9 ,41.8, 42,154342,falling,-3.7 ,-4.3, -3.1
"Donley County",48129,No,77.9 ,47.7, 123.8,4,stable,0.4 ,-1.8, 2.6
"Trinity County",48455,No,77.1 ,62.3, 95.4,20,stable,0.5 ,-0.9, 1.8
"Polk County",48373,No,76.1 ,66.4, 86.9,48,stable,-0.5 ,-1.4, 0.4
"Montague County",48337,No,68.3 ,54.8, 84.5,19,stable,-0.7 ,-2.1, 0.6
"Marion County",48315,No,67.6 ,51.5, 88.6,12,stable,-0.4 ,-2.0, 1.2
"San Jacinto County",48407,No,67.1 ,55.8, 80.3,27,stable,-0.9 ,-2.1, 0.2
"Young County",48503,No,66.1 ,53, 81.8,18,stable,0.1 ,-0.8, 1.1
"Morris County",48343,No,65.7 ,50.3, 85,13,stable,-0.4 ,-1.6, 0.9
"San Augustine County",48405,No,65.3 ,47.5, 89.2,10,stable,-0.3 ,-2.1, 1.6
"Sabine County",48403,No,64.7 ,49.7, 84.5,14,stable,-1.0 ,-2.7, 0.7
"Limestone County",48293,No,64.6 ,52.5, 78.8,20,falling,-1.7 ,-2.7, -0.6
"Clay County",48077,No,63.8 ,47.3, 85.3,10,stable,-0.6 ,-2.6, 1.5
"Anderson County",48001,No,62.9 ,54.5, 72.3,41,falling,-3.5 ,-5.1, -1.9
"Liberty County",48291,No,62.8 ,55.1, 71.3,51,falling,-1.8 ,-2.6, -0.9
"Fannin County",48147,No,61.9 ,52.2, 73,30,stable,-0.7 ,-1.8, 0.4
"Hansford County",48195,No,61.3 ,36.8, 96.4,4,stable,-0.7 ,-2.8, 1.4
"Bowie County",48037,No,61.1 ,54.7, 68,69,falling,-1.2 ,-1.7, -0.6
"Chambers County",48071,No,61 ,49.1, 74.7,20,falling,-1.5 ,-2.9, -0.1
"Bosque County",48035,No,60.4 ,48.8, 74.8,19,stable,-0.3 ,-1.2, 0.7
"Wheeler County",48483,No,59.5 ,36.8, 92,4,stable,-0.2 ,-2.8, 2.6
"Leon County",48289,No,59 ,46.9, 74,17,falling,-1.7 ,-3.1, -0.4
"Hunt County",48231,No,58.1 ,51.7, 65.1,62,falling,-0.8 ,-1.5, -0.1
"Palo Pinto County",48363,No,57.8 ,47.5, 69.9,23,falling,-1.7 ,-2.7, -0.7
"Orange County",48361,No,57.7 ,51.2, 64.8,59,falling,-1.9 ,-2.6, -1.1
"Real County",48385,No,57.4 ,31.9, 100.9,3,*,*,*,*
"Lamar County",48277,No,57.3 ,49.5, 66.1,40,falling,-1.1 ,-2.0, -0.3
"Shelby County",48419,No,57 ,45.9, 70.1,19,falling,-1.4 ,-2.2, -0.7
"Crosby County",48107,No,56.3 ,35, 86.9,4,stable,-0.3 ,-2.8, 2.2
"Henderson County",48213,No,56 ,50.2, 62.4,70,falling,-2.7 ,-3.6, -1.9
"Ward County",48475,No,55.8 ,38.7, 78.1,7,stable,-1.1 ,-2.7, 0.4
"Panola County",48365,No,55.8 ,44.7, 69.1,18,stable,-1.1 ,-2.4, 0.2
"Coleman County",48083,No,55.4 ,39.8, 76.7,8,stable,0.0 ,-1.6, 1.7
"Navarro County",48349,No,55.3 ,47.1, 64.6,33,falling,-1.5 ,-2.5, -0.6
"Wise County",48497,No,55.1 ,47.4, 63.7,39,stable,-0.4 ,-1.6, 0.7
"Gray County",48179,No,54.8 ,43.2, 68.8,15,stable,-1.0 ,-2.2, 0.1
"Lampasas County",48281,No,54.6 ,42.9, 68.8,15,falling,-1.7 ,-3.0, -0.3
"Hardin County",48199,No,54.5 ,46.9, 63,38,falling,-1.8 ,-2.6, -1.0
"Aransas County",48007,No,53.8 ,44.5, 65,25,falling,-2.3 ,-3.3, -1.2
"Red River County",48387,No,53.8 ,40.9, 70.5,12,stable,-1.4 ,-3.1, 0.4
"Cass County",48067,No,53.7 ,44.6, 64.5,25,stable,-0.8 ,-1.5, 0.0
"Childress County",48075,No,53.6 ,32.8, 83,4,stable,-1.4 ,-3.6, 0.7
"Rains County",48379,No,53.4 ,39.8, 71.5,11,falling,-2.6 ,-4.3, -0.9
"Stephens County",48429,No,53.4 ,37.5, 74.7,7,falling,-1.5 ,-2.9, -0.1
"Delta County",48119,No,53.3 ,33.2, 83.5,4,stable,-1.8 ,-3.9, 0.3
"Wichita County",48485,No,52.9 ,47.7, 58.6,77,falling,-3.7 ,-5.3, -2.2
"Scurry County",48415,No,52.8 ,39.1, 69.9,10,stable,-0.6 ,-2.3, 1.2
"Brown County",48049,No,52.7 ,44.2, 62.5,28,falling,-1.5 ,-2.5, -0.4
"Hamilton County",48193,No,52.6 ,37.4, 73.9,8,stable,0.4 ,-1.7, 2.5
"Camp County",48063,No,52.4 ,37.8, 71.2,9,falling,-2.8 ,-4.1, -1.4
"Grayson County",48181,No,52.1 ,47.2, 57.4,85,falling,-1.6 ,-2.1, -1.0
"Gregg County",48183,No,51.8 ,46.5, 57.5,73,falling,-1.5 ,-2.0, -1.1
"Coryell County",48099,No,51.7 ,43.5, 61,29,falling,-3.3 ,-4.4, -2.1
"Kaufman County",48257,No,51 ,45, 57.6,56,falling,-2.2 ,-3.0, -1.4
"Jasper County",48241,No,51 ,42.3, 61.1,25,falling,-2.4 ,-3.6, -1.3
"Hill County",48217,No,50.8 ,42.5, 60.6,27,stable,-0.7 ,-1.8, 0.5
"Franklin County",48159,No,50.8 ,36.2, 70.2,8,stable,-0.6 ,-2.4, 1.3
"Bell County",48027,No,50.4 ,46.6, 54.5,134,falling,-2.3 ,-3.1, -1.5
"Madison County",48313,No,50.3 ,35.8, 69,8,stable,-0.7 ,-2.8, 1.4
"Nacogdoches County",48347,No,50.3 ,42.9, 58.6,34,stable,-16.1 ,-31.8, 3.1
"Callahan County",48059,No,50.1 ,37.2, 66.7,10,stable,-1.2 ,-2.7, 0.4
"Andrews County",48003,No,49.1 ,34.2, 68.1,7,stable,-0.9 ,-2.8, 1.1
"Parker County",48367,No,49.1 ,43.9, 54.7,69,falling,-1.6 ,-2.4, -0.8
"Harrison County",48203,No,49.1 ,42.3, 56.6,39,stable,-0.2 ,-1.2, 0.8
"Angelina County",48005,No,49 ,43.1, 55.6,50,falling,-2.1 ,-2.7, -1.4
"Johnson County",48251,No,49 ,44.2, 54.1,81,falling,-3.3 ,-4.7, -1.9
"Upshur County",48459,No,49 ,41, 58.2,27,falling,-1.4 ,-2.5, -0.2
"DeWitt County",48123,No,48.8 ,37.9, 62.1,14,stable,-0.2 ,-1.5, 1.3
"Bastrop County",48021,No,48.6 ,42, 56,42,falling,-1.4 ,-2.4, -0.4
"Eastland County",48133,No,48.5 ,37.9, 61.9,14,stable,-1.0 ,-2.2, 0.1
"Freestone County",48161,No,48.5 ,37.6, 62,14,stable,-0.8 ,-2.3, 0.7
"Archer County",48009,No,48.5 ,33.1, 69.8,6,falling,-2.2 ,-4.0, -0.3
"Jefferson County",48245,No,48.2 ,44.6, 52,135,stable,-5.3 ,-13.3, 3.4
"Galveston County",48167,No,48.1 ,44.7, 51.6,161,falling,-1.9 ,-2.4, -1.4
"Van Zandt County",48467,No,48.1 ,41.4, 55.7,38,stable,3.4 ,-21.1, 35.5
"Burleson County",48051,No,48 ,36.6, 62.3,13,stable,-1.5 ,-3.1, 0.2
"Hopkins County",48223,No,47.9 ,39.4, 58,22,falling,-1.8 ,-2.9, -0.6
"Live Oak County",48297,No,47.9 ,34.6, 65.5,9,stable,-1.2 ,-2.9, 0.5
"Hutchinson County",48233,No,47.7 ,36.4, 61.6,12,falling,-1.2 ,-2.1, -0.3
"Milam County",48331,No,47.1 ,37.5, 58.7,17,stable,-0.7 ,-1.8, 0.3
"Grimes County",48185,No,47.1 ,37.4, 58.7,17,falling,-2.7 ,-3.7, -1.6
"Hood County",48221,No,46.9 ,40.9, 53.8,45,falling,-2.6 ,-3.3, -1.9
"Runnels County",48399,No,46.8 ,32.6, 66.1,7,falling,-1.9 ,-3.4, -0.5
"Howard County",48227,No,46.7 ,37.3, 57.8,17,falling,-1.6 ,-2.7, -0.4
