------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=35&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '35', 'areatype': 'county', 'cancer': '047', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_049.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=35&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for New Mexico by County

"Lung & Bronchus (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"New Mexico(3)",35000,***,25.6 ,24.7, 26.5,641,65.2
"US (SEER+NPCR)(1)",00000,***,42.1 ,42, 42.2,156578,71.3
"Lea County(7)",35025,***,41.2 ,34.2, 49,26,72.7
"Sierra County(7)",35051,***,37.7 ,27.9, 52.1,10,58.4
"Roosevelt County(7)",35041,***,36.4 ,25.2, 50.7,7,71.4
"Otero County(7)",35035,***,35.7 ,30, 42.2,29,65.3
"Torrance County(7)",35057,***,35.7 ,25.6, 49.1,9,72.9
"Quay County(7)",35037,***,35.2 ,23, 53.4,5,62.8
"Eddy County(7)",35015,***,34.1 ,28, 41.3,22,66.3
"Chaves County(7)",35005,***,31.9 ,26.5, 38.2,25,59.0
"Curry County(7)",35009,***,31.6 ,24.7, 39.8,15,60.8
"Valencia County(7)",35061,***,31 ,26.1, 36.7,29,68.4
"Socorro County(7)",35053,***,30.5 ,21.2, 42.9,7,76.6
"Dona Ana County(7)",35013,***,28.7 ,25.7, 32,67,71.2
"San Juan County(7)",35045,***,28.5 ,24.6, 33,38,70.6
"Sandoval County(7)",35043,***,26.1 ,22.5, 30,42,66.7
"Luna County(7)",35029,***,25.5 ,18.8, 34.1,10,51.0
"Bernalillo County(7)",35001,***,25.3 ,23.7, 27,191,67.3
"Lincoln County(7)",35027,***,25.3 ,18.5, 34.8,9,61.0
"Grant County(7)",35017,***,23.7 ,17.9, 31.1,12,58.1
"Cibola County(7)",35006,***,23.6 ,16.6, 32.7,8,66.7
"Colfax County(7)",35007,***,22.3 ,14.4, 34.2,5,57.8
