------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=35&areatype=county&cancer=035&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '35', 'areatype': 'county', 'cancer': '035', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_012.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=35&areatype=county&cancer=035&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for New Mexico by County

"Liver & Bile Duct (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New Mexico(7,8)",35000,***,10.2 ,9.7, 10.8,262,rising,3.4 ,2.8, 3.9
"US (SEER+NPCR)(1,10)",00000,***,8.3 ,8.2, 8.3,32027,stable,1.2 ,-1.3, 3.7
"Sierra County(7)",35051,***,17.9 ,10, 31.5,4,*,*,*,*
"Chaves County(7)",35005,***,15.2 ,11.4, 19.8,12,*,*,*,*
"Cibola County(7)",35006,***,14.3 ,9.1, 21.7,5,*,*,*,*
"San Miguel County(7)",35047,***,13.8 ,9, 20.6,6,*,*,*,*
"Valencia County(7)",35061,***,13.2 ,10.1, 17.1,12,*,*,*,*
"Rio Arriba County(7)",35039,***,12.6 ,8.5, 18,7,*,*,*,*
"McKinley County(7,8)",35031,***,11.4 ,8.1, 15.6,8,stable,-0.3 ,-1.9, 1.4
"Otero County(7)",35035,***,11 ,7.9, 14.9,9,*,*,*,*
"Bernalillo County(7,8)",35001,***,10.3 ,9.3, 11.4,83,rising,2.3 ,1.4, 3.2
"Taos County(7)",35055,***,10 ,6.4, 15.2,5,*,*,*,*
"Grant County(7)",35017,***,9.9 ,5.7, 16.2,4,*,*,*,*
"Dona Ana County(7,8)",35013,***,9.8 ,8.1, 11.9,22,rising,4.2 ,2.5, 6.0
"Curry County(7)",35009,***,9.7 ,6.2, 14.6,5,*,*,*,*
"Lea County(7)",35025,***,9.6 ,6.6, 13.6,7,*,*,*,*
"Sandoval County(7)",35043,***,9.5 ,7.5, 12,16,*,*,*,*
"Eddy County(7)",35015,***,9 ,5.9, 13,6,*,*,*,*
"San Juan County(7,8)",35045,***,8.6 ,6.5, 11.1,12,rising,2.8 ,0.8, 4.9
"Santa Fe County(7,8)",35049,***,7.9 ,6.2, 9.8,18,rising,2.8 ,0.9, 4.7
"Catron County(7)",35003,***,* ,*, *,3 or fewer,*,*,*,*
"Colfax County(7)",35007,***,* ,*, *,3 or fewer,*,*,*,*
"De Baca County(7)",35011,***,* ,*, *,3 or fewer,*,*,*,*
"Guadalupe County(7)",35019,***,* ,*, *,3 or fewer,*,*,*,*
"Harding County(7)",35021,***,* ,*, *,3 or fewer,*,*,*,*
"Hidalgo County(7)",35023,***,* ,*, *,3 or fewer,*,*,*,*
"Lincoln County(7)",35027,***,* ,*, *,3 or fewer,*,*,*,*
"Los Alamos County(7)",35028,***,* ,*, *,3 or fewer,*,*,*,*
"Luna County(7)",35029,***,* ,*, *,3 or fewer,*,*,*,*
"Mora County(7)",35033,***,* ,*, *,3 or fewer,*,*,*,*
"Quay County(7)",35037,***,* ,*, *,3 or fewer,*,*,*,*
"Roosevelt County(7)",35041,***,* ,*, *,3 or fewer,*,*,*,*
"Socorro County(7)",35053,***,* ,*, *,3 or fewer,*,*,*,*
"Torrance County(7)",35057,***,* ,*, *,3 or fewer,*,*,*,*
"Union County(7)",35059,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:18 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

