------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=35&areatype=county&cancer=072&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '35', 'areatype': 'county', 'cancer': '072', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_010.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=35&areatype=county&cancer=072&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for New Mexico by County

"Kidney & Renal Pelvis (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New Mexico(7,8)",35000,***,14.8 ,14.1, 15.5,355,rising,1.7 ,1.5, 2.0
"US (SEER+NPCR)(1,10)",00000,***,16.6 ,16.5, 16.7,60674,rising,0.9 ,0.1, 1.6
"Eddy County(7,8)",35015,***,22.3 ,17.1, 28.5,13,rising,3.6 ,1.3, 6.1
"Cibola County(7)",35006,***,22 ,15.2, 30.9,7,*,*,*,*
"McKinley County(7,8)",35031,***,21.5 ,16.7, 27.2,14,stable,1.3 ,-0.3, 2.9
"Lea County(7,8)",35025,***,18.5 ,14, 24,12,stable,1.3 ,-0.8, 3.4
"Otero County(7,8)",35035,***,18.2 ,13.9, 23.3,13,rising,3.9 ,2.5, 5.4
"Valencia County(7,8)",35061,***,18 ,14.1, 22.7,16,rising,2.2 ,0.1, 4.4
"San Juan County(7,8)",35045,***,17.9 ,14.8, 21.5,24,rising,2.8 ,1.3, 4.2
"Colfax County(7)",35007,***,17.5 ,9.1, 30.9,3,*,*,*,*
"Chaves County(7,8)",35005,***,16.2 ,12.2, 21.1,12,rising,1.9 ,0.3, 3.4
"Dona Ana County(7,8)",35013,***,16.1 ,13.8, 18.7,36,rising,2.8 ,1.8, 3.8
"Grant County(7)",35017,***,15.8 ,10.2, 23.5,6,*,*,*,*
"Socorro County(7)",35053,***,15.6 ,8.7, 25.9,3,*,*,*,*
"Luna County(7)",35029,***,15.1 ,9.2, 23.4,5,*,*,*,*
"Curry County(7,8)",35009,***,14.4 ,9.8, 20.2,7,stable,0.2 ,-1.7, 2.1
"Sandoval County(7,8)",35043,***,14.3 ,11.8, 17.2,24,stable,-0.3 ,-1.5, 0.8
"Rio Arriba County(7,8)",35039,***,14.2 ,9.6, 20.4,6,stable,2.8 ,0.0, 5.7
"Bernalillo County(7,8)",35001,***,13.2 ,12, 14.4,101,rising,1.4 ,0.9, 1.9
"Taos County(7,8)",35055,***,12.7 ,8.1, 19.3,6,stable,-0.6 ,-2.7, 1.7
"San Miguel County(7,8)",35047,***,11.5 ,7.1, 18,4,stable,0.3 ,-1.9, 2.5
"Lincoln County(7)",35027,***,11.1 ,6.4, 18.8,4,*,*,*,*
