------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=35&areatype=county&cancer=001&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '35', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '1', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_032.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=35&areatype=county&cancer=001&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for New Mexico by County

"All Cancer Sites (All Stages^), 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New Mexico(7,8)",35000,***,390.1 ,384.9, 395.4,4489,stable,-1.4 ,-3.3, 0.6
"US (SEER+NPCR)(1,10)",00000,***,488.8 ,488.3, 489.3,824195,falling,-1.4 ,-2.1, -0.7
"De Baca County(7,8)",35011,***,460 ,315.6, 663.9,7,stable,-0.3 ,-2.5, 1.9
"Luna County(7,8)",35029,***,454.6 ,408.9, 504.4,77,stable,0.0 ,-0.8, 0.8
"Otero County(7,8)",35035,***,450.1 ,419.5, 482.3,168,stable,-0.5 ,-1.0, 0.1
"Quay County(7,8)",35037,***,445.4 ,373.7, 529.2,30,stable,-0.1 ,-1.3, 1.2
"Curry County(7,8)",35009,***,432.2 ,393.4, 473.6,95,falling,-1.3 ,-2.0, -0.5
"Dona Ana County(7,8)",35013,***,430 ,412.4, 448.1,465,falling,-0.6 ,-0.9, -0.3
"Chaves County(7,8)",35005,***,428.7 ,398, 461.2,149,falling,-1.4 ,-1.9, -0.9
"Sandoval County(7,8)",35043,***,419.4 ,398.2, 441.5,319,falling,-2.3 ,-3.1, -1.4
"Socorro County(7,8)",35053,***,419.3 ,364.3, 480.7,45,stable,-0.3 ,-0.9, 0.3
"Los Alamos County(7,8)",35028,***,419.1 ,365.9, 478.3,48,falling,-1.5 ,-2.3, -0.7
"Sierra County(7,8)",35051,***,414.6 ,361, 476.8,53,stable,-0.4 ,-1.4, 0.5
"Torrance County(7,8)",35057,***,412.2 ,358.5, 472.3,47,stable,-0.6 ,-1.5, 0.3
"Valencia County(7,8)",35061,***,411.8 ,384.4, 440.8,178,falling,-1.6 ,-2.0, -1.2
