------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=37&areatype=county&cancer=003&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '003', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_052.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=37&areatype=county&cancer=003&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for North Carolina by County

"Oral Cavity & Pharynx (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"North Carolina(6)",37000,***,8.1 ,7.9, 8.4,972,65.5
"US (SEER+NPCR)(1)",00000,***,7.3 ,7.2, 7.3,27477,62.6
"Lenoir County(6)",37107,***,12.8 ,9.3, 17.2,10,77.4
"Vance County(6)",37181,***,12.5 ,8.6, 17.8,7,75.6
"Dare County(6)",37055,***,12.4 ,8.4, 18,7,68.0
"Onslow County(6)",37133,***,11.4 ,8.9, 14.4,15,72.5
"Halifax County(6)",37083,***,11.4 ,8.1, 15.7,8,79.2
"Jackson County(6)",37099,***,11.3 ,7.4, 16.6,6,73.7
"Caswell County(6)",37033,***,10.8 ,6, 18.2,3,89.5
"Surry County(6)",37171,***,10.5 ,7.8, 14,11,61.6
"Wilkes County(6)",37193,***,10.4 ,7.7, 13.9,10,71.2
"Carteret County(6)",37031,***,10.4 ,7.7, 13.8,11,65.1
"Polk County(6)",37149,***,10.3 ,5.2, 18.8,3,69.6
"Granville County(6)",37077,***,10.2 ,7.2, 14.2,8,59.1
"Bladen County(6)",37017,***,10.1 ,6.2, 15.6,5,82.1
"Currituck County(6)",37053,***,9.9 ,5.6, 16.7,3,61.5
"Pasquotank County(6)",37139,***,9.6 ,6.2, 14.5,5,75.8
"Scotland County(6)",37165,***,9.6 ,6, 14.8,4,66.7
"Northampton County(6)",37131,***,9.6 ,5.5, 16.3,3,73.9
"Gaston County(6)",37071,***,9.4 ,7.8, 11.3,24,71.8
"Catawba County(6)",37035,***,9.4 ,7.5, 11.6,19,67.6
"Martin County(6)",37117,***,9.3 ,5.3, 15.7,3,68.0
"Transylvania County(6)",37175,***,9.3 ,6, 14.3,5,64.3
"Sampson County(6)",37163,***,9.3 ,6.4, 13,7,66.0
"Lee County(6)",37105,***,9.2 ,6.3, 13.2,6,68.1
"Craven County(6)",37049,***,9.2 ,6.9, 12.1,12,68.2
"Randolph County(6)",37151,***,9.2 ,7.3, 11.5,17,71.2
"Rockingham County(6)",37157,***,9.2 ,7, 11.9,12,63.9
"Stanly County(6)",37167,***,9.1 ,6.4, 12.8,7,64.9
"McDowell County(6)",37111,***,9 ,6, 13.2,6,62.5
"Buncombe County(6)",37021,***,9 ,7.5, 10.6,30,67.7
"Caldwell County(6)",37027,***,8.9 ,6.6, 11.9,10,67.1
"Lincoln County(6)",37109,***,8.9 ,6.5, 12,9,70.1
"Harnett County(6)",37085,***,8.9 ,6.7, 11.6,12,69.0
"Davie County(6)",37059,***,8.9 ,5.9, 13.2,6,71.8
"Stokes County(6)",37169,***,8.9 ,5.9, 13,6,73.2
"Hoke County(6)",37093,***,8.8 ,5.3, 13.8,4,76.9
"Burke County(6)",37023,***,8.8 ,6.5, 11.7,10,63.3
