------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=37&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '020', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_044.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=37&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for North Carolina by County

"Colon & Rectum (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"North Carolina(6)",37000,***,21.8 ,21.4, 22.2,2480,58.6
"US (SEER+NPCR)(1)",00000,***,21.5 ,21.5, 21.6,78225,55.5
"Swain County(6)",37173,***,38.9 ,26.5, 55.3,7,59.6
"Washington County(6)",37187,***,37.5 ,25.6, 53.9,7,61.0
"Granville County(6)",37077,***,31.5 ,25.8, 38.3,22,63.0
"Clay County(6)",37043,***,30.8 ,19.7, 47.4,6,59.6
"Scotland County(6)",37165,***,30.7 ,23.4, 39.5,13,64.6
"Person County(6)",37145,***,30.7 ,24, 38.8,15,68.5
"Caswell County(6)",37033,***,30.3 ,22.1, 40.9,10,67.1
"Lenoir County(6)",37107,***,28.7 ,23.3, 34.9,22,63.4
"Vance County(6)",37181,***,28.6 ,22.4, 35.9,16,59.0
"Burke County(6)",37023,***,28.2 ,23.9, 33,33,60.1
"Anson County(6)",37007,***,28.1 ,20.4, 37.9,9,62.2
"Chowan County(6)",37041,***,27.6 ,18.4, 40.6,6,75.6
"Gaston County(6)",37071,***,27.1 ,24.3, 30.3,67,62.2
"McDowell County(6)",37111,***,27.1 ,21.4, 34.1,16,56.9
"Macon County(6)",37113,***,27.1 ,20.1, 35.8,13,60.9
"Warren County(6)",37185,***,26.9 ,18.5, 38,8,52.7
"Surry County(6)",37171,***,26.7 ,22.1, 32,26,60.7
"Martin County(6)",37117,***,26.1 ,18.8, 35.7,9,54.7
"Rockingham County(6)",37157,***,26 ,22.2, 30.5,34,57.3
"Jackson County(6)",37099,***,25.9 ,19.6, 33.8,12,63.5
"Yancey County(6)",37199,***,25.9 ,17.6, 37.3,7,73.5
"Wayne County(6)",37191,***,25.7 ,22, 29.8,36,61.8
"Cleveland County(6)",37045,***,25.7 ,21.7, 30.2,31,54.3
"Rutherford County(6)",37161,***,25.4 ,20.8, 30.7,23,56.5
"Pasquotank County(6)",37139,***,25.1 ,19, 32.7,12,55.7
"Mitchell County(6)",37121,***,24.9 ,16.3, 37.1,6,52.6
"Northampton County(6)",37131,***,24.9 ,17.5, 34.9,8,60.0
"Davidson County(6)",37057,***,24.8 ,21.8, 28.2,52,60.4
"Randolph County(6)",37151,***,24.8 ,21.5, 28.4,44,60.7
"Halifax County(6)",37083,***,24.7 ,19.5, 30.9,17,56.3
"Stokes County(6)",37169,***,24.6 ,19.2, 31.3,15,61.8
"Beaufort County(6)",37013,***,24.3 ,19.1, 30.6,17,58.9
"Franklin County(6)",37069,***,24.3 ,19.4, 30.1,18,62.7
"Iredell County(6)",37097,***,24.3 ,21.2, 27.7,47,60.7
"Ashe County(6)",37009,***,24.2 ,17.4, 33.1,10,61.5
"Caldwell County(6)",37027,***,23.8 ,19.7, 28.5,26,54.7
"Richmond County(6)",37153,***,23.6 ,18.3, 30.1,14,58.1
"Madison County(6)",37115,***,23.6 ,16.3, 33.5,7,66.7
"Robeson County(6)",37155,***,23.4 ,19.9, 27.3,34,54.7
"Carteret County(6)",37031,***,23.2 ,19, 28.2,24,56.2
"Brunswick County(6)",37019,***,22.8 ,19.5, 26.5,43,58.4
"Harnett County(6)",37085,***,22.8 ,19.1, 27,27,61.8
"Buncombe County(6)",37021,***,22.7 ,20.4, 25.2,74,66.2
"Edgecombe County(6)",37065,***,22.5 ,17.6, 28.4,16,58.2
"Catawba County(6)",37035,***,22 ,19.1, 25.3,42,56.3
"Bladen County(6)",37017,***,22 ,16.4, 29.1,11,54.4
"Lee County(6)",37105,***,21.8 ,17, 27.5,15,52.1
"Wilkes County(6)",37193,***,21.7 ,17.6, 26.7,20,56.2
"Cherokee County(6)",37039,***,21.5 ,15.3, 29.8,9,50.5
"Alamance County(6)",37001,***,21.5 ,18.6, 24.7,41,58.8
"Dare County(6)",37055,***,21.5 ,15.6, 29,10,53.7
"Forsyth County(6)",37067,***,21.4 ,19.5, 23.6,90,58.3
"Pamlico County(6)",37137,***,21.4 ,13, 34.5,5,50.0
"Sampson County(6)",37163,***,21.4 ,17, 26.7,17,63.6
"Guilford County(6)",37081,***,21.3 ,19.6, 23.1,122,59.0
"Johnston County(6)",37101,***,21.2 ,18.3, 24.5,39,57.8
"Davie County(6)",37059,***,21.2 ,16.1, 27.6,12,52.1
"Gates County(6)",37073,***,21.2 ,11.9, 35.5,3,59.3
"Avery County(6)",37011,***,21.1 ,13.6, 31.9,5,55.3
"Haywood County(6)",37087,***,21.1 ,16.7, 26.3,18,56.8
"Wake County(6)",37183,***,20.9 ,19.5, 22.3,192,64.1
"Craven County(6)",37049,***,20.9 ,17.2, 25.1,25,55.9
"Mecklenburg County(6)",37119,***,20.9 ,19.5, 22.3,193,60.1
"Chatham County(6)",37037,***,20.7 ,16.7, 25.6,20,63.8
"Alexander County(6)",37003,***,20.7 ,15.3, 27.5,10,59.3
"Yadkin County(6)",37197,***,20.4 ,15, 27.3,10,56.2
"Transylvania County(6)",37175,***,20.3 ,15, 27.3,12,61.1
"Montgomery County(6)",37123,***,20.3 ,13.9, 28.8,7,48.0
"Bertie County(6)",37015,***,20.2 ,13.6, 29.4,6,49.2
"Stanly County(6)",37167,***,20 ,15.7, 25.2,16,49.1
"Hertford County(6)",37091,***,19.9 ,13.6, 28.5,7,47.1
"Henderson County(6)",37089,***,19.9 ,16.8, 23.4,34,52.3
"Lincoln County(6)",37109,***,19.8 ,16, 24.3,20,59.3
"Pitt County(6)",37147,***,19.8 ,16.8, 23.1,33,55.6
"Orange County(6)",37135,***,19.8 ,16.5, 23.5,27,61.8
"Rowan County(6)",37159,***,19.5 ,16.7, 22.8,34,50.1
"Cumberland County(6)",37051,***,19.5 ,17.3, 21.9,57,60.9
"Union County(6)",37179,***,19.4 ,16.8, 22.3,43,60.6
"Columbus County(6)",37047,***,19.4 ,15.1, 24.6,15,52.9
"Pender County(6)",37141,***,19.3 ,14.9, 24.7,14,52.7
"Duplin County(6)",37061,***,19.2 ,14.8, 24.5,14,52.6
"Wilson County(6)",37195,***,19 ,15.3, 23.4,20,66.7
"Hoke County(6)",37093,***,18.9 ,13.4, 25.9,8,58.6
"Durham County(6)",37063,***,18.9 ,16.6, 21.4,54,59.7
"Cabarrus County(6)",37025,***,18.9 ,16.2, 21.8,38,54.9
"Moore County(6)",37125,***,18.3 ,15.1, 22.1,25,55.7
"Currituck County(6)",37053,***,17.9 ,11.7, 26.5,6,58.3
"Onslow County(6)",37133,***,17.7 ,14.6, 21.2,24,45.0
"Greene County(6)",37079,***,17.6 ,10.8, 27.3,4,58.3
"New Hanover County(6)",37129,***,17.4 ,15.1, 20,44,57.8
"Perquimans County(6)",37143,***,17.4 ,10, 29.1,4,54.3
"Alleghany County(6)",37005,***,17.3 ,9.9, 29.9,3,54.8
"Nash County(6)",37127,***,16.6 ,13.4, 20.4,20,47.6
"Watauga County(6)",37189,***,16.1 ,11.4, 22.2,8,50.0
"Polk County(6)",37149,***,14.3 ,9.4, 21.8,6,63.0
"Camden County(6)",37029,***,* ,*, *,3 or fewer,*
"Graham County(6)",37075,***,* ,*, *,3 or fewer,*
"Hyde County(6)",37095,***,* ,*, *,3 or fewer,*
