------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=37&areatype=county&cancer=086&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '086', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_051.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=37&areatype=county&cancer=086&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for North Carolina by County

"Non-Hodgkin Lymphoma (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"North Carolina(6)",37000,***,11.9 ,11.6, 12.2,1342,67.8
"US (SEER+NPCR)(1)",00000,***,12 ,12, 12.1,43387,62.8
"Martin County(6)",37117,***,16.6 ,10.9, 24.5,6,85.7
"Lee County(6)",37105,***,16.2 ,12.1, 21.2,11,71.4
"Wilson County(6)",37195,***,14.8 ,11.5, 18.9,14,75.5
"Avery County(6)",37011,***,14.8 ,8.9, 23.9,4,79.2
"Forsyth County(6)",37067,***,14.7 ,13.1, 16.5,60,75.8
"Watauga County(6)",37189,***,14.7 ,10.2, 20.6,8,76.5
"Polk County(6)",37149,***,14.7 ,9.7, 22.4,6,75.0
"Wilkes County(6)",37193,***,14.5 ,11.2, 18.6,14,81.2
"Alamance County(6)",37001,***,14.4 ,12, 17.1,27,69.2
"Craven County(6)",37049,***,14.4 ,11.4, 17.8,18,69.5
"Lenoir County(6)",37107,***,14 ,10.4, 18.4,11,68.8
"Montgomery County(6)",37123,***,14 ,9, 20.9,5,81.8
"Rockingham County(6)",37157,***,13.8 ,11, 17.2,17,69.9
"Lincoln County(6)",37109,***,13.8 ,10.6, 17.6,14,78.4
"Orange County(6)",37135,***,13.8 ,11.1, 16.9,19,66.2
"Wake County(6)",37183,***,13.7 ,12.6, 14.9,124,71.1
"Surry County(6)",37171,***,13.7 ,10.5, 17.5,13,67.0
"Cherokee County(6)",37039,***,13.4 ,8.9, 20,6,65.3
"Cabarrus County(6)",37025,***,13.3 ,11.1, 15.8,26,65.0
"Onslow County(6)",37133,***,13.1 ,10.5, 16.3,17,61.7
"Burke County(6)",37023,***,13.1 ,10.3, 16.5,16,70.2
"Buncombe County(6)",37021,***,13.1 ,11.3, 15,43,67.7
"Rowan County(6)",37159,***,13 ,10.7, 15.8,22,68.3
"Pasquotank County(6)",37139,***,12.9 ,8.5, 18.7,6,70.7
"Wayne County(6)",37191,***,12.8 ,10.2, 15.9,18,68.5
"Madison County(6)",37115,***,12.7 ,7.6, 20.4,4,64.5
