------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=37&areatype=county&cancer=061&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '061', 'stage': '211', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_053.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=37&areatype=county&cancer=061&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for North Carolina by County

"Ovary (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"North Carolina(6)",37000,***,8.1 ,7.8, 8.4,501,76.3
"US (SEER+NPCR)(1)",00000,***,8.4 ,8.3, 8.5,16311,76.2
"Pender County(6)",37141,***,16.3 ,10.6, 24.1,6,80.0
"Onslow County(6)",37133,***,12.6 ,9.2, 16.9,9,92.0
"McDowell County(6)",37111,***,12.4 ,7.2, 20.3,4,78.3
"Carteret County(6)",37031,***,12.2 ,8, 18.1,6,75.6
"Beaufort County(6)",37013,***,12 ,7.6, 18.6,5,83.3
"New Hanover County(6)",37129,***,11.9 ,9.4, 15,16,92.0
"Henderson County(6)",37089,***,11.6 ,8.7, 15.4,12,76.3
"Orange County(6)",37135,***,11.6 ,8.3, 15.8,9,89.6
"Dare County(6)",37055,***,11 ,6.2, 19,3,88.9
"Randolph County(6)",37151,***,10.6 ,7.7, 14.3,9,78.0
"Lenoir County(6)",37107,***,10.5 ,6.5, 16.4,4,91.7
"Haywood County(6)",37087,***,10.4 ,6.4, 16.3,5,80.0
"Chatham County(6)",37037,***,10.3 ,6.4, 15.8,5,78.8
"Rutherford County(6)",37161,***,10.2 ,6.6, 15.5,5,86.7
"Alamance County(6)",37001,***,10 ,7.5, 13.2,11,82.8
"Brunswick County(6)",37019,***,10 ,7.2, 13.8,11,79.7
"Buncombe County(6)",37021,***,9.4 ,7.4, 11.8,17,83.3
"Wake County(6)",37183,***,9.3 ,8.1, 10.6,47,77.2
"Rockingham County(6)",37157,***,9 ,6, 13.3,6,83.3
"Union County(6)",37179,***,9 ,6.7, 11.9,10,73.9
"Wayne County(6)",37191,***,8.9 ,6.1, 12.7,7,77.3
"Wilkes County(6)",37193,***,8.9 ,5.5, 13.8,5,92.0
"Craven County(6)",37049,***,8.8 ,5.8, 12.9,6,78.9
"Johnston County(6)",37101,***,8.5 ,6.1, 11.6,8,87.5
"Burke County(6)",37023,***,8.5 ,5.6, 12.5,6,68.3
"Wilson County(6)",37195,***,8.3 ,5.2, 12.6,5,82.8
"Pitt County(6)",37147,***,8.2 ,5.7, 11.4,7,70.6
"Forsyth County(6)",37067,***,8 ,6.5, 9.9,18,73.6
"Cleveland County(6)",37045,***,7.9 ,5.1, 11.7,5,67.5
"Moore County(6)",37125,***,7.8 ,5.1, 11.7,6,78.4
"Nash County(6)",37127,***,7.8 ,4.8, 12,5,82.1
"Harnett County(6)",37085,***,7.8 ,5, 11.5,5,73.5
"Durham County(6)",37063,***,7.7 ,5.9, 9.9,13,75.9
"Guilford County(6)",37081,***,7.5 ,6.2, 9.1,24,74.8
"Surry County(6)",37171,***,7.5 ,4.3, 12.1,4,85.7
"Cumberland County(6)",37051,***,7.3 ,5.5, 9.4,12,70.6
"Catawba County(6)",37035,***,7.1 ,4.9, 10,7,75.0
"Rowan County(6)",37159,***,7.1 ,4.9, 10.1,7,76.7
"Iredell County(6)",37097,***,7 ,4.9, 9.8,7,77.1
"Davidson County(6)",37057,***,6.8 ,4.7, 9.4,8,80.9
"Caldwell County(6)",37027,***,6.8 ,4, 10.9,4,62.5
"Mecklenburg County(6)",37119,***,6.5 ,5.5, 7.6,33,65.1
"Gaston County(6)",37071,***,5.9 ,4.1, 8.2,8,57.6
"Robeson County(6)",37155,***,5.5 ,3.4, 8.5,4,59.5
"Cabarrus County(6)",37025,***,5.5 ,3.7, 7.9,6,71.4
"Alexander County(6)",37003,***,* ,*, *,3 or fewer,*
"Alleghany County(6)",37005,***,* ,*, *,3 or fewer,*
"Anson County(6)",37007,***,* ,*, *,3 or fewer,*
"Ashe County(6)",37009,***,* ,*, *,3 or fewer,*
"Avery County(6)",37011,***,* ,*, *,3 or fewer,*
"Bertie County(6)",37015,***,* ,*, *,3 or fewer,*
"Bladen County(6)",37017,***,* ,*, *,3 or fewer,*
"Camden County(6)",37029,***,* ,*, *,3 or fewer,*
"Caswell County(6)",37033,***,* ,*, *,3 or fewer,*
"Cherokee County(6)",37039,***,* ,*, *,3 or fewer,*
"Chowan County(6)",37041,***,* ,*, *,3 or fewer,*
"Clay County(6)",37043,***,* ,*, *,3 or fewer,*
"Columbus County(6)",37047,***,* ,*, *,3 or fewer,*
"Currituck County(6)",37053,***,* ,*, *,3 or fewer,*
"Davie County(6)",37059,***,* ,*, *,3 or fewer,*
"Duplin County(6)",37061,***,* ,*, *,3 or fewer,*
"Edgecombe County(6)",37065,***,* ,*, *,3 or fewer,*
"Franklin County(6)",37069,***,* ,*, *,3 or fewer,*
"Gates County(6)",37073,***,* ,*, *,3 or fewer,*
"Graham County(6)",37075,***,* ,*, *,3 or fewer,*
"Granville County(6)",37077,***,* ,*, *,3 or fewer,*
"Greene County(6)",37079,***,* ,*, *,3 or fewer,*
"Halifax County(6)",37083,***,* ,*, *,3 or fewer,*
"Hertford County(6)",37091,***,* ,*, *,3 or fewer,*
"Hoke County(6)",37093,***,* ,*, *,3 or fewer,*
"Hyde County(6)",37095,***,* ,*, *,3 or fewer,*
"Jackson County(6)",37099,***,* ,*, *,3 or fewer,*
"Jones County(6)",37103,***,* ,*, *,3 or fewer,*
