------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=37&areatype=county&cancer=040&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '040', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_054.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=37&areatype=county&cancer=040&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for North Carolina by County

"Pancreas (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"North Carolina(6)",37000,***,10.1 ,9.8, 10.3,1175,79.3
"US (SEER+NPCR)(1)",00000,***,9.8 ,9.8, 9.9,36450,77.2
"Warren County(6)",37185,***,16.1 ,9.8, 25.3,5,92.3
"Edgecombe County(6)",37065,***,13.8 ,10.2, 18.5,10,80.6
"Caswell County(6)",37033,***,13.2 ,8, 20.9,4,75.0
"Halifax County(6)",37083,***,13.1 ,9.6, 17.7,10,77.4
"Pasquotank County(6)",37139,***,13.1 ,8.8, 18.8,6,79.5
"Stanly County(6)",37167,***,12.9 ,9.6, 17.2,10,88.1
"Anson County(6)",37007,***,12.8 ,7.8, 20.1,4,95.5
"Harnett County(6)",37085,***,12.6 ,9.9, 15.8,15,73.3
"Onslow County(6)",37133,***,12.3 ,9.7, 15.4,16,80.6
"Guilford County(6)",37081,***,11.9 ,10.7, 13.3,67,78.7
"Lenoir County(6)",37107,***,11.7 ,8.6, 15.8,10,77.4
"Vance County(6)",37181,***,11.7 ,8, 16.7,7,81.0
"Davie County(6)",37059,***,11.6 ,8.2, 16.4,7,77.1
"Davidson County(6)",37057,***,11.6 ,9.7, 13.9,26,84.8
"Moore County(6)",37125,***,11.6 ,9.1, 14.6,17,89.4
"Columbus County(6)",37047,***,11.4 ,8.3, 15.4,9,78.0
"Craven County(6)",37049,***,11.4 ,8.9, 14.4,15,77.7
"Union County(6)",37179,***,11.3 ,9.3, 13.6,24,84.4
"Rowan County(6)",37159,***,11.3 ,9.1, 13.8,20,80.3
"Cherokee County(6)",37039,***,11.2 ,7, 17.6,5,89.3
"Cumberland County(6)",37051,***,11 ,9.3, 12.9,32,80.7
"Robeson County(6)",37155,***,10.9 ,8.6, 13.7,16,82.5
"Rutherford County(6)",37161,***,10.8 ,8, 14.3,11,76.8
"Rockingham County(6)",37157,***,10.6 ,8.2, 13.5,14,82.4
"Bladen County(6)",37017,***,10.6 ,6.5, 16.3,5,82.1
"Caldwell County(6)",37027,***,10.6 ,8, 13.8,12,87.0
"Iredell County(6)",37097,***,10.5 ,8.6, 12.8,21,80.8
"Richmond County(6)",37153,***,10.5 ,7.1, 15.1,6,73.8
"Henderson County(6)",37089,***,10.4 ,8.4, 12.8,20,76.9
"Pitt County(6)",37147,***,10.4 ,8.2, 12.9,17,76.1
"Transylvania County(6)",37175,***,10.4 ,7.2, 15.1,7,87.8
"Macon County(6)",37113,***,10.4 ,6.9, 15.3,7,82.5
"Montgomery County(6)",37123,***,10.3 ,6.1, 16.7,4,86.4
"Stokes County(6)",37169,***,10.3 ,7.1, 14.7,7,76.1
"Wake County(6)",37183,***,10.3 ,9.3, 11.3,90,80.9
"Chatham County(6)",37037,***,10.3 ,7.6, 13.7,11,85.7
"Mecklenburg County(6)",37119,***,10.2 ,9.3, 11.3,91,81.7
"Durham County(6)",37063,***,10.2 ,8.6, 12.1,30,75.9
"Alexander County(6)",37003,***,10.2 ,6.5, 15.4,5,78.1
"Martin County(6)",37117,***,10.2 ,5.9, 16.9,4,62.1
"Sampson County(6)",37163,***,10.2 ,7.2, 14,8,75.0
"McDowell County(6)",37111,***,10.1 ,7, 14.4,7,83.3
"Beaufort County(6)",37013,***,10.1 ,7.2, 14.1,8,82.0
"Nash County(6)",37127,***,10.1 ,7.7, 13.1,12,76.5
"Lee County(6)",37105,***,10.1 ,7, 14.1,7,72.9
"Gaston County(6)",37071,***,10.1 ,8.4, 12,26,79.4
"Alamance County(6)",37001,***,10 ,8.1, 12.3,20,72.1
"Hoke County(6)",37093,***,10 ,5.9, 15.7,4,90.9
"Wilson County(6)",37195,***,10 ,7.4, 13.2,11,81.5
"Haywood County(6)",37087,***,9.8 ,7.2, 13.3,10,75.8
"Cleveland County(6)",37045,***,9.8 ,7.5, 12.6,13,79.7
"Forsyth County(6)",37067,***,9.7 ,8.4, 11.2,41,76.5
"Granville County(6)",37077,***,9.7 ,6.7, 13.7,7,76.1
"Franklin County(6)",37069,***,9.6 ,6.6, 13.5,7,75.0
"Scotland County(6)",37165,***,9.5 ,5.9, 14.7,4,73.3
"Burke County(6)",37023,***,9.5 ,7.2, 12.3,12,82.4
"Pender County(6)",37141,***,9.4 ,6.5, 13.4,7,74.5
"New Hanover County(6)",37129,***,9.4 ,7.8, 11.3,25,81.8
"Wayne County(6)",37191,***,9.4 ,7.3, 12,13,81.7
"Buncombe County(6)",37021,***,9.3 ,7.9, 11,31,75.1
"Johnston County(6)",37101,***,9 ,7.2, 11.2,17,77.5
"Dare County(6)",37055,***,9 ,5.5, 14.1,4,71.0
"Randolph County(6)",37151,***,9 ,7.2, 11.2,17,80.8
"Carteret County(6)",37031,***,9 ,6.6, 12.1,10,78.5
"Lincoln County(6)",37109,***,8.9 ,6.5, 12.1,9,83.6
"Duplin County(6)",37061,***,8.9 ,6.1, 12.7,7,79.1
"Surry County(6)",37171,***,8.9 ,6.5, 12.1,9,72.6
"Watauga County(6)",37189,***,8.7 ,5.5, 13.2,5,80.0
"Cabarrus County(6)",37025,***,8.6 ,6.8, 10.6,17,83.7
"Brunswick County(6)",37019,***,7.8 ,6.1, 9.9,18,77.4
"Polk County(6)",37149,***,7.6 ,4.3, 13.8,3,80.0
"Person County(6)",37145,***,7.6 ,4.5, 12.3,4,76.0
"Catawba County(6)",37035,***,7.2 ,5.6, 9.2,14,72.7
"Orange County(6)",37135,***,7 ,5.2, 9.3,10,80.0
"Jackson County(6)",37099,***,6.9 ,4.1, 11.2,4,76.0
"Wilkes County(6)",37193,***,6.9 ,4.7, 9.8,7,72.3
"Alleghany County(6)",37005,***,* ,*, *,3 or fewer,*
"Ashe County(6)",37009,***,* ,*, *,3 or fewer,*
"Avery County(6)",37011,***,* ,*, *,3 or fewer,*
"Bertie County(6)",37015,***,* ,*, *,3 or fewer,*
"Camden County(6)",37029,***,* ,*, *,3 or fewer,*
"Chowan County(6)",37041,***,* ,*, *,3 or fewer,*
"Clay County(6)",37043,***,* ,*, *,3 or fewer,*
"Currituck County(6)",37053,***,* ,*, *,3 or fewer,*
"Gates County(6)",37073,***,* ,*, *,3 or fewer,*
"Graham County(6)",37075,***,* ,*, *,3 or fewer,*
"Greene County(6)",37079,***,* ,*, *,3 or fewer,*
"Hertford County(6)",37091,***,* ,*, *,3 or fewer,*
"Hyde County(6)",37095,***,* ,*, *,3 or fewer,*
"Jones County(6)",37103,***,* ,*, *,3 or fewer,*
"Madison County(6)",37115,***,* ,*, *,3 or fewer,*
"Mitchell County(6)",37121,***,* ,*, *,3 or fewer,*
"Northampton County(6)",37131,***,* ,*, *,3 or fewer,*
"Pamlico County(6)",37137,***,* ,*, *,3 or fewer,*
"Perquimans County(6)",37143,***,* ,*, *,3 or fewer,*
"Swain County(6)",37173,***,* ,*, *,3 or fewer,*
"Tyrrell County(6)",37177,***,* ,*, *,3 or fewer,*
"Washington County(6)",37187,***,* ,*, *,3 or fewer,*
"Yadkin County(6)",37197,***,* ,*, *,3 or fewer,*
"Yancey County(6)",37199,***,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:20 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

Rates are computed using cancers classified as malignant based on ICD-O-3. For more information see malignant.html.

"^ Late Stage is defined as cases determined to be regional or distant. Coding is generally based on Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ] but may include other staging variables if necessary."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission.

