------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=37&areatype=county&cancer=076&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '076', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_041.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=37&areatype=county&cancer=076&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for North Carolina by County

"Brain & ONS (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"North Carolina(6)",37000,***,0.9 ,0.9, 1,102,14.6
"US (SEER+NPCR)(1)",00000,***,1 ,1, 1,3410,15.2
"Mecklenburg County(6)",37119,***,1.3 ,1, 1.7,12,20.9
"Cumberland County(6)",37051,***,1.2 ,0.7, 1.9,4,20.4
"Wake County(6)",37183,***,1 ,0.7, 1.3,9,13.3
"Guilford County(6)",37081,***,0.7 ,0.4, 1.1,4,15.3
"Alamance County(6)",37001,***,* ,*, *,3 or fewer,*
"Alexander County(6)",37003,***,* ,*, *,3 or fewer,*
"Alleghany County(6)",37005,***,* ,*, *,3 or fewer,*
"Anson County(6)",37007,***,* ,*, *,3 or fewer,*
"Ashe County(6)",37009,***,* ,*, *,3 or fewer,*
"Avery County(6)",37011,***,* ,*, *,3 or fewer,*
"Beaufort County(6)",37013,***,* ,*, *,3 or fewer,*
"Bertie County(6)",37015,***,* ,*, *,3 or fewer,*
"Bladen County(6)",37017,***,* ,*, *,3 or fewer,*
"Brunswick County(6)",37019,***,* ,*, *,3 or fewer,*
"Buncombe County(6)",37021,***,* ,*, *,3 or fewer,*
"Burke County(6)",37023,***,* ,*, *,3 or fewer,*
"Cabarrus County(6)",37025,***,* ,*, *,3 or fewer,*
"Caldwell County(6)",37027,***,* ,*, *,3 or fewer,*
"Camden County(6)",37029,***,* ,*, *,3 or fewer,*
"Carteret County(6)",37031,***,* ,*, *,3 or fewer,*
"Caswell County(6)",37033,***,* ,*, *,3 or fewer,*
"Catawba County(6)",37035,***,* ,*, *,3 or fewer,*
"Chatham County(6)",37037,***,* ,*, *,3 or fewer,*
"Cherokee County(6)",37039,***,* ,*, *,3 or fewer,*
"Chowan County(6)",37041,***,* ,*, *,3 or fewer,*
"Clay County(6)",37043,***,* ,*, *,3 or fewer,*
"Cleveland County(6)",37045,***,* ,*, *,3 or fewer,*
"Columbus County(6)",37047,***,* ,*, *,3 or fewer,*
"Craven County(6)",37049,***,* ,*, *,3 or fewer,*
"Currituck County(6)",37053,***,* ,*, *,3 or fewer,*
"Dare County(6)",37055,***,* ,*, *,3 or fewer,*
"Davidson County(6)",37057,***,* ,*, *,3 or fewer,*
"Davie County(6)",37059,***,* ,*, *,3 or fewer,*
"Duplin County(6)",37061,***,* ,*, *,3 or fewer,*
"Durham County(6)",37063,***,* ,*, *,3 or fewer,*
"Edgecombe County(6)",37065,***,* ,*, *,3 or fewer,*
"Forsyth County(6)",37067,***,* ,*, *,3 or fewer,*
"Franklin County(6)",37069,***,* ,*, *,3 or fewer,*
"Gaston County(6)",37071,***,* ,*, *,3 or fewer,*
"Gates County(6)",37073,***,* ,*, *,3 or fewer,*
"Graham County(6)",37075,***,* ,*, *,3 or fewer,*
"Granville County(6)",37077,***,* ,*, *,3 or fewer,*
"Greene County(6)",37079,***,* ,*, *,3 or fewer,*
"Halifax County(6)",37083,***,* ,*, *,3 or fewer,*
"Harnett County(6)",37085,***,* ,*, *,3 or fewer,*
