------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=19&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '19', 'areatype': 'county', 'cancer': '047', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_012.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=19&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Iowa by County

"Lung & Bronchus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 45.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Iowa",19000,Yes,44.6 ,43.7, 45.6,1737,falling,-1.8 ,-2.4, -1.2
"United States",00000,Yes,41.9 ,41.8, 42,154342,falling,-3.7 ,-4.3, -3.1
"Van Buren County",19177,No,67.5 ,47.5, 94.5,8,rising,2.4 ,0.2, 4.7
"Clarke County",19039,No,62.5 ,44.3, 86.4,8,stable,1.5 ,-0.7, 3.8
"Union County",19175,No,62.4 ,47, 82,11,stable,0.2 ,-1.4, 1.9
"Page County",19145,No,61.6 ,48.1, 78.3,15,stable,0.2 ,-1.2, 1.5
"Des Moines County",19057,No,60.4 ,51.6, 70.5,35,stable,0.3 ,-0.8, 1.3
"Lee County",19111,No,60.2 ,50.9, 70.9,31,stable,-0.9 ,-2.0, 0.2
"Wapello County",19179,No,59.6 ,50, 70.7,28,stable,-0.2 ,-1.5, 1.0
"Monroe County",19135,No,59.3 ,41.4, 83.6,7,stable,0.8 ,-0.7, 2.3
"Adams County",19003,No,57.5 ,34.4, 94.1,4,stable,1.2 ,-1.2, 3.7
"Appanoose County",19007,No,57.3 ,43.1, 75.5,11,stable,1.6 ,-0.3, 3.6
"Monona County",19133,No,57 ,41.8, 77.7,10,stable,0.4 ,-1.3, 2.2
"Mahaska County",19123,No,57 ,45.3, 71,17,stable,1.1 ,-0.1, 2.4
"Buchanan County",19019,No,56.9 ,44.8, 71.5,15,stable,-0.1 ,-1.3, 1.2
"Cherokee County",19035,No,56.3 ,42.1, 74.7,11,stable,1.3 ,-0.9, 3.5
"Pottawattamie County",19155,No,54.3 ,48.4, 60.7,64,stable,-0.6 ,-1.4, 0.2
"Louisa County",19115,No,51.3 ,36.2, 71.2,8,stable,1.5 ,-0.1, 3.1
"Woodbury County",19193,No,50.9 ,45.2, 57.3,58,stable,-0.7 ,-1.4, 0.1
"Lucas County",19117,No,50.5 ,35.1, 71.8,7,stable,-1.0 ,-3.3, 1.4
"Hardin County",19083,No,50.1 ,39, 64,15,stable,0.3 ,-1.4, 2.0
"Marshall County",19127,No,49.7 ,41.5, 59.2,27,falling,-1.6 ,-2.6, -0.6
"Polk County",19153,No,49.4 ,46.4, 52.4,220,falling,-7.8 ,-14.7, -0.2
"Ida County",19093,No,49.3 ,32.5, 73.5,6,*,*,*,*
"Marion County",19125,No,49.3 ,40.1, 60.1,21,stable,-6.9 ,-21.2, 10.0
"Henry County",19087,No,48.8 ,37.5, 62.7,13,stable,-0.8 ,-2.1, 0.5
"Montgomery County",19137,No,48.7 ,34.4, 67.9,8,stable,-1.3 ,-2.7, 0.1
"Howard County",19089,No,48.3 ,33.4, 68.6,7,stable,2.1 ,0.0, 4.2
"Crawford County",19047,No,48.1 ,36, 63.3,11,stable,11.6 ,-1.1, 25.9
"Fremont County",19071,No,47.9 ,31.7, 71.6,6,stable,-0.6 ,-2.2, 1.0
"Emmet County",19063,No,47.8 ,32.1, 69.1,7,stable,0.7 ,-1.0, 2.4
"Harrison County",19085,No,47.7 ,35.6, 63.4,10,falling,-1.5 ,-2.9, -0.2
"Poweshiek County",19157,No,47.7 ,36.5, 61.8,13,stable,0.3 ,-1.2, 1.9
"Guthrie County",19077,No,47.5 ,33.8, 65.9,8,stable,-0.1 ,-1.7, 1.6
"Clinton County",19045,No,47.4 ,40.3, 55.7,32,falling,-1.3 ,-2.2, -0.5
