------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=39&areatype=county&cancer=061&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '39', 'areatype': 'county', 'cancer': '061', 'stage': '211', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_053.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=39&areatype=county&cancer=061&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Ohio by County

"Ovary (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Ohio(6)",39000,***,8.2 ,7.9, 8.5,615,75.5
"US (SEER+NPCR)(1)",00000,***,8.4 ,8.3, 8.5,16311,76.2
"Richland County(6)",39139,***,13.2 ,9.8, 17.5,11,75.3
"Coshocton County(6)",39031,***,12 ,6.8, 20.2,3,88.9
"Williams County(6)",39171,***,12 ,6.8, 20.1,3,94.1
"Logan County(6)",39091,***,11.9 ,6.6, 20,3,72.7
"Wood County(6)",39173,***,11.3 ,8, 15.5,8,91.1
"Medina County(6)",39103,***,10.4 ,7.7, 13.6,11,77.0
"Pickaway County(6)",39129,***,10.2 ,5.9, 16.6,3,89.5
"Darke County(6)",39037,***,9.9 ,5.4, 16.6,3,88.9
"Montgomery County(6)",39113,***,9.7 ,8.3, 11.3,35,79.2
"Ross County(6)",39141,***,9.7 ,6, 14.9,5,82.1
"Geauga County(6)",39055,***,9.7 ,6.6, 13.9,7,80.5
"Portage County(6)",39133,***,9.6 ,7, 12.9,10,75.0
"Hancock County(6)",39063,***,9.5 ,5.9, 14.5,5,92.0
"Lucas County(6)",39095,***,9.4 ,7.8, 11.3,25,76.0
"Clermont County(6)",39025,***,9.2 ,7, 12,12,85.3
"Warren County(6)",39165,***,9.2 ,6.9, 11.9,12,72.5
"Greene County(6)",39057,***,9 ,6.7, 12,10,71.8
"Tuscarawas County(6)",39157,***,8.9 ,5.7, 13.2,5,66.7
"Washington County(6)",39167,***,8.8 ,5.3, 14.1,4,74.1
"Fairfield County(6)",39045,***,8.8 ,6.2, 12.1,8,71.4
"Licking County(6)",39089,***,8.7 ,6.3, 11.7,9,78.3
"Scioto County(6)",39145,***,8.6 ,5.3, 13.4,4,84.6
"Muskingum County(6)",39119,***,8.6 ,5.4, 13.2,5,75.0
"Cuyahoga County(6)",39035,***,8.5 ,7.6, 9.4,75,75.6
"Butler County(6)",39017,***,8.3 ,6.7, 10.3,18,75.8
"Lake County(6)",39085,***,8.3 ,6.4, 10.5,14,72.4
"Mahoning County(6)",39099,***,8.2 ,6.3, 10.5,15,73.3
"Summit County(6)",39153,***,8.2 ,6.9, 9.7,30,76.0
"Wayne County(6)",39169,***,8 ,5.4, 11.5,6,79.5
"Allen County(6)",39003,***,7.9 ,5, 11.9,5,69.4
