------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=39&areatype=county&cancer=090&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '39', 'areatype': 'county', 'cancer': '090', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_047.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=39&areatype=county&cancer=090&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Ohio by County

"Leukemia (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Ohio(6)",39000,***,11.8 ,11.5, 12,1587,95.9
"US (SEER+NPCR)(1)",00000,***,14 ,14, 14.1,49519,99.0
"Vinton County(6)",39163,***,24.8 ,14.8, 39.4,4,100.0
"Noble County(6)",39121,***,18.8 ,10.1, 32.3,3,100.0
"Morgan County(6)",39115,***,17.2 ,9.9, 28.2,4,100.0
"Muskingum County(6)",39119,***,16.7 ,13.3, 20.8,17,98.8
"Knox County(6)",39083,***,16.7 ,12.7, 21.6,12,100.0
"Washington County(6)",39167,***,16.6 ,12.8, 21.3,14,100.0
"Medina County(6)",39103,***,15.7 ,13.4, 18.4,33,94.3
"Ross County(6)",39141,***,15.4 ,11.9, 19.7,14,98.6
"Perry County(6)",39127,***,15.3 ,10.2, 22.1,6,96.8
"Lawrence County(6)",39087,***,15.3 ,11.6, 19.9,12,95.2
"Huron County(6)",39077,***,15.1 ,11.2, 20.1,10,96.2
"Pickaway County(6)",39129,***,15.1 ,11.1, 20.3,9,94.0
"Richland County(6)",39139,***,15 ,12.3, 18,24,98.3
"Henry County(6)",39069,***,14.9 ,9.5, 22.4,5,86.2
"Athens County(6)",39009,***,14.1 ,9.9, 19.4,8,97.5
"Logan County(6)",39091,***,13.9 ,9.8, 19.3,8,97.5
"Morrow County(6)",39117,***,13.6 ,8.7, 20.3,5,96.3
"Geauga County(6)",39055,***,13.6 ,10.7, 17.2,16,97.6
"Fairfield County(6)",39045,***,13.6 ,11.2, 16.4,23,98.3
"Clermont County(6)",39025,***,13.6 ,11.5, 16.1,30,94.9
"Wayne County(6)",39169,***,13.6 ,10.9, 16.8,18,100.0
"Sandusky County(6)",39143,***,13.5 ,10, 18,10,96.2
"Pike County(6)",39131,***,13.5 ,8.2, 20.9,4,95.5
"Lake County(6)",39085,***,13.4 ,11.6, 15.5,41,94.9
"Gallia County(6)",39053,***,13.4 ,8.6, 20.1,5,96.2
"Adams County(6)",39001,***,13.2 ,8.1, 20.6,4,100.0
"Holmes County(6)",39075,***,13.2 ,8.8, 19.1,6,96.7
"Warren County(6)",39165,***,13.2 ,11.1, 15.5,31,94.5
"Defiance County(6)",39039,***,12.8 ,8.4, 18.7,6,96.7
"Preble County(6)",39135,***,12.6 ,8.5, 18.1,6,94.1
"Summit County(6)",39153,***,12.5 ,11.3, 13.8,84,95.5
"Fulton County(6)",39051,***,12.5 ,8.3, 18.1,6,93.8
"Portage County(6)",39133,***,12.5 ,10.2, 15.1,22,94.1
"Scioto County(6)",39145,***,12.5 ,9.4, 16.2,12,95.2
"Union County(6)",39159,***,12.4 ,8.5, 17.5,7,97.1
