------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=39&areatype=county&cancer=072&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '39', 'areatype': 'county', 'cancer': '072', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_010.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=39&areatype=county&cancer=072&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Ohio by County

"Kidney & Renal Pelvis (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Ohio(6,10)",39000,***,17.1 ,16.8, 17.5,2387,stable,1.7 ,-0.8, 4.2
"US (SEER+NPCR)(1,10)",00000,***,16.6 ,16.5, 16.7,60674,rising,0.9 ,0.1, 1.6
"Noble County(6,10)",39121,***,28.2 ,16.5, 44.9,4,stable,-4.7 ,-27.5, 25.3
"Washington County(6,10)",39167,***,25.8 ,21, 31.4,22,stable,15.4 ,-2.2, 36.3
"Morrow County(6,10)",39117,***,25.4 ,19, 33.5,11,stable,-1.7 ,-11.1, 8.8
"Fayette County(6,10)",39047,***,23.9 ,17, 32.8,8,stable,6.5 ,-17.7, 37.9
"Hardin County(6,10)",39065,***,23.4 ,16.6, 32,8,stable,13.4 ,-29.5, 82.3
"Pickaway County(6,10)",39129,***,23.1 ,18.1, 29.1,15,stable,3.6 ,-9.0, 18.0
"Adams County(6,10)",39001,***,22.5 ,15.8, 31.3,8,stable,15.2 ,-33.3, 99.2
"Scioto County(6,10)",39145,***,22.2 ,18, 27.1,21,stable,-3.1 ,-36.3, 47.2
"Madison County(6,10)",39097,***,21.4 ,16.1, 28.1,11,stable,8.5 ,-12.8, 34.9
"Jackson County(6,10)",39079,***,21 ,14.8, 29,8,stable,-3.7 ,-32.8, 38.1
"Huron County(6,10)",39077,***,21 ,16.3, 26.7,14,stable,17.0 ,-6.3, 46.0
"Lawrence County(6,10)",39087,***,21 ,16.5, 26.4,16,stable,2.2 ,-31.2, 51.8
"Fairfield County(6,10)",39045,***,21 ,18, 24.4,36,stable,-3.2 ,-15.2, 10.6
"Gallia County(6,10)",39053,***,20.8 ,14.8, 28.7,8,stable,5.8 ,-25.5, 50.1
"Athens County(6,10)",39009,***,20.7 ,15.8, 26.8,13,stable,12.7 ,-23.2, 65.5
"Paulding County(6,10)",39125,***,20.5 ,13.4, 30.5,5,stable,13.8 ,-15.2, 52.5
"Clark County(6,10)",39023,***,20.3 ,17.3, 23.7,35,stable,-8.7 ,-28.5, 16.5
"Champaign County(6,10)",39021,***,20.1 ,14.9, 26.8,10,stable,-11.7 ,-43.7, 38.4
"Vinton County(6,10)",39163,***,20.1 ,11.1, 33.7,3,stable,29.9 ,-70.2, 465.9
"Ross County(6,10)",39141,***,20.1 ,16.1, 24.8,18,stable,8.2 ,-22.9, 51.7
"Clinton County(6,10)",39027,***,20 ,14.5, 26.9,9,stable,15.6 ,-9.1, 47.1
"Ashland County(6,10)",39005,***,19.6 ,14.8, 25.4,12,stable,-2.0 ,-32.8, 43.1
"Seneca County(6,10)",39147,***,19.5 ,14.8, 25.2,13,stable,-4.9 ,-26.6, 23.3
"Preble County(6,10)",39135,***,19.3 ,14, 26,9,stable,18.4 ,-34.3, 113.2
"Carroll County(6,10)",39019,***,19.2 ,13.6, 26.8,8,stable,-3.7 ,-29.5, 31.5
"Auglaize County(6,10)",39011,***,19.2 ,14.2, 25.4,11,stable,5.3 ,-21.0, 40.2
"Crawford County(6,10)",39033,***,19.1 ,14.3, 25.2,11,stable,4.7 ,-15.8, 30.3
"Allen County(6,10)",39003,***,19 ,15.6, 23,24,stable,5.8 ,-13.2, 29.0
"Darke County(6,10)",39037,***,19 ,14.5, 24.6,13,stable,19.7 ,-9.3, 57.9
"Ottawa County(6,10)",39123,***,19 ,13.9, 25.4,11,stable,-18.9 ,-35.8, 2.5
"Monroe County(6,10)",39111,***,18.7 ,10.5, 31.1,4,*,*,*,*
"Medina County(6,10)",39103,***,18.6 ,16.1, 21.5,40,stable,-0.6 ,-5.2, 4.2
"Highland County(6,10)",39071,***,18.5 ,13.4, 24.8,10,stable,4.2 ,-7.3, 17.1
"Greene County(6,10)",39057,***,18.3 ,15.7, 21.3,36,stable,-0.4 ,-10.4, 10.7
"Erie County(6,10)",39043,***,18.2 ,14.6, 22.5,19,stable,13.1 ,-16.9, 54.0
"Delaware County(6,10)",39041,***,18.2 ,15.5, 21.1,36,stable,3.4 ,-13.0, 22.9
"Marion County(6,10)",39101,***,18.1 ,14.2, 22.9,15,rising,21.8 ,4.3, 42.2
"Miami County(6,10)",39109,***,18.1 ,14.9, 21.8,24,stable,12.4 ,-8.0, 37.2
"Montgomery County(6,10)",39113,***,18 ,16.6, 19.6,121,stable,4.9 ,-5.4, 16.4
"Licking County(6,10)",39089,***,18 ,15.5, 20.9,38,stable,0.9 ,-13.5, 17.7
"Clermont County(6,10)",39025,***,18 ,15.6, 20.6,43,stable,4.2 ,-9.2, 19.5
"Lorain County(6,10)",39093,***,17.9 ,16, 20,67,stable,-2.4 ,-13.2, 9.8
"Sandusky County(6,10)",39143,***,17.9 ,13.7, 23,14,stable,-0.4 ,-28.6, 39.0
"Lake County(6,10)",39085,***,17.7 ,15.6, 20.1,52,falling,-10.3 ,-17.1, -3.1
"Meigs County(6,10)",39105,***,17.5 ,11.1, 26.5,5,stable,-11.2 ,-59.7, 95.6
"Warren County(6,10)",39165,***,17.3 ,15, 19.9,42,stable,-1.9 ,-7.0, 3.4
"Pike County(6,10)",39131,***,17.3 ,11.7, 24.8,6,stable,16.4 ,-8.8, 48.5
"Knox County(6,10)",39083,***,17.3 ,13, 22.6,12,stable,-13.7 ,-52.0, 55.3
"Perry County(6,10)",39127,***,17.2 ,11.8, 24.3,7,stable,-10.4 ,-51.3, 65.0
"Williams County(6,10)",39171,***,17.2 ,12.2, 23.6,8,stable,7.5 ,-35.3, 78.6
"Putnam County(6,10)",39137,***,17.1 ,12.1, 23.8,8,stable,23.9 ,-13.3, 77.1
"Logan County(6,10)",39091,***,17 ,12.5, 22.8,10,stable,7.9 ,-30.1, 66.7
"Hamilton County(6,10)",39061,***,17 ,15.8, 18.2,156,stable,1.2 ,-4.1, 6.8
"Union County(6,10)",39159,***,17 ,12.3, 22.8,9,stable,10.6 ,-32.4, 80.8
"Hancock County(6,10)",39063,***,16.9 ,13.3, 21.4,15,stable,-1.3 ,-26.7, 33.0
"Richland County(6,10)",39139,***,16.8 ,14, 20.2,26,stable,4.1 ,-17.3, 31.1
"Franklin County(6,10)",39049,***,16.8 ,15.8, 17.9,202,stable,4.0 ,-1.1, 9.3
"Butler County(6,10)",39017,***,16.8 ,15, 18.7,69,stable,0.7 ,-4.4, 6.1
"Cuyahoga County(6,10)",39035,***,16.7 ,15.8, 17.7,267,stable,-1.5 ,-11.8, 9.9
"Brown County(6,10)",39015,***,16.6 ,12.1, 22.5,9,stable,12.4 ,-34.7, 93.3
"Coshocton County(6,10)",39031,***,16.5 ,11.4, 23.2,7,stable,15.9 ,-8.8, 47.3
"Muskingum County(6,10)",39119,***,16.5 ,13.1, 20.5,17,stable,-12.4 ,-36.4, 20.8
"Hocking County(6,10)",39073,***,16.4 ,10.9, 23.9,6,falling,-17.9 ,-32.0, -0.8
"Tuscarawas County(6,10)",39157,***,16.3 ,13.1, 20.1,19,stable,16.4 ,-25.1, 81.0
"Lucas County(6,10)",39095,***,16.3 ,14.7, 18,81,stable,7.3 ,-14.3, 34.4
"Defiance County(6,10)",39039,***,16.1 ,11.2, 22.5,8,stable,5.1 ,-37.9, 77.9
"Henry County(6,10)",39069,***,16 ,10.5, 23.6,6,stable,-13.9 ,-32.4, 9.6
"Harrison County(6,10)",39067,***,15.7 ,9.4, 25.5,4,*,*,*,*
"Stark County(6,10)",39151,***,15.6 ,14, 17.3,76,stable,4.1 ,-0.4, 8.8
"Columbiana County(6,10)",39029,***,15.4 ,12.6, 18.8,23,stable,15.3 ,-16.3, 58.8
"Wayne County(6,10)",39169,***,15.4 ,12.4, 18.8,20,stable,-4.1 ,-27.0, 26.0
"Holmes County(6,10)",39075,***,15.3 ,10.4, 21.8,6,stable,-14.5 ,-35.3, 13.1
"Fulton County(6,10)",39051,***,15.3 ,10.9, 21,8,stable,1.2 ,-30.6, 47.5
"Trumbull County(6,10)",39155,***,15.3 ,13.2, 17.6,43,stable,-6.9 ,-23.6, 13.4
"Jefferson County(6,10)",39081,***,15.2 ,11.9, 19.3,16,stable,9.8 ,-18.6, 48.0
"Summit County(6,10)",39153,***,15.2 ,13.8, 16.6,102,stable,0.8 ,-11.9, 15.3
"Mercer County(6,10)",39107,***,15.1 ,10.6, 20.9,8,stable,9.6 ,-24.1, 58.2
"Mahoning County(6,10)",39099,***,15.1 ,13.1, 17.3,47,stable,1.8 ,-7.0, 11.5
"Wyandot County(6,10)",39175,***,14.8 ,9, 23.1,4,stable,6.2 ,-31.4, 64.3
"Belmont County(6,10)",39013,***,14.7 ,11.3, 19,14,stable,-12.0 ,-25.0, 3.3
