------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=47&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '47', 'areatype': 'county', 'cancer': '040', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_017.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=47&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Tennessee by County

"Pancreas, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Tennessee",47000,***,11.1 ,10.8, 11.5,866,stable,0.1 ,-0.1, 0.2
"United States",00000,***,11 ,10.9, 11,40517,rising,0.3 ,0.2, 0.3
"Marion County",47115,***,17.2 ,11.9, 24.4,7,*,*,*,*
"Unicoi County",47171,***,16.7 ,10.6, 25.8,5,*,*,*,*
"McNairy County",47109,***,15.7 ,10.4, 23.1,6,stable,1.1 ,-1.2, 3.3
"Warren County",47177,***,15.2 ,10.7, 21.1,8,stable,2.1 ,-0.3, 4.6
"Union County",47173,***,14.9 ,8.5, 24.4,3,*,*,*,*
"Monroe County",47123,***,14.5 ,10.5, 19.8,9,stable,-0.6 ,-2.6, 1.4
"Cheatham County",47021,***,14.4 ,9.6, 20.9,6,*,*,*,*
"Gibson County",47053,***,14.2 ,10.4, 19,10,rising,4.0 ,1.2, 6.9
"Loudon County",47105,***,14.2 ,10.8, 18.4,13,rising,2.0 ,0.3, 3.8
"Henry County",47079,***,14.1 ,9.7, 20.2,7,stable,1.2 ,-0.7, 3.3
"Obion County",47131,***,13.4 ,9.1, 19.5,6,stable,0.9 ,-1.1, 3.0
"Benton County",47005,***,13.4 ,7.6, 22.8,3,*,*,*,*
"Grainger County",47057,***,13.4 ,8.1, 21.3,4,*,*,*,*
"Carroll County",47017,***,13.4 ,8.9, 19.7,6,stable,0.9 ,-0.8, 2.7
"Henderson County",47077,***,13.1 ,8.2, 20.1,5,stable,-0.4 ,-2.6, 1.8
"Overton County",47133,***,13.1 ,7.8, 21,4,*,*,*,*
"Dickson County",47043,***,12.9 ,9.1, 17.9,8,*,*,*,*
"Claiborne County",47025,***,12.9 ,8.5, 19.1,6,*,*,*,*
"Marshall County",47117,***,12.7 ,8, 19.2,5,stable,-0.5 ,-2.9, 2.0
"Washington County",47179,***,12.5 ,10.1, 15.3,20,stable,0.7 ,-0.8, 2.2
"Cocke County",47029,***,12.5 ,8.5, 18,7,*,*,*,*
"Wilson County",47189,***,12.3 ,9.7, 15.3,17,stable,0.3 ,-1.3, 2.0
"Montgomery County",47125,***,12.2 ,9.6, 15.2,16,stable,0.4 ,-1.7, 2.5
"Shelby County",47157,***,12.1 ,11.1, 13.2,112,stable,0.7 ,-0.3, 1.6
"Knox County",47093,***,12.1 ,10.8, 13.5,63,stable,0.6 ,-0.2, 1.4
"Hardin County",47071,***,12.1 ,7.5, 18.7,5,*,*,*,*
"Lincoln County",47103,***,12 ,7.9, 17.8,5,stable,0.5 ,-2.2, 3.4
"Carter County",47019,***,11.9 ,8.8, 15.9,10,stable,-0.7 ,-2.2, 0.8
"Johnson County",47091,***,11.9 ,6.7, 20.2,3,*,*,*,*
"Hawkins County",47073,***,11.9 ,8.7, 16,10,stable,1.2 ,-0.9, 3.4
"Bedford County",47003,***,11.8 ,7.9, 17,6,*,*,*,*
"Putnam County",47141,***,11.8 ,8.8, 15.6,11,stable,0.6 ,-1.3, 2.5
"Fentress County",47049,***,11.6 ,6.5, 19.9,3,*,*,*,*
"Macon County",47111,***,11.6 ,6.6, 19.2,3,*,*,*,*
"Davidson County",47037,***,11.5 ,10.3, 12.8,73,stable,0.3 ,-0.3, 0.9
"Lauderdale County",47097,***,11.4 ,6.7, 18.4,4,stable,0.7 ,-1.4, 2.9
"Maury County",47119,***,11.4 ,8.6, 14.8,12,stable,0.3 ,-1.3, 1.9
"Hamilton County",47065,***,11.3 ,10, 12.9,51,stable,-0.1 ,-0.9, 0.7
"Franklin County",47051,***,11.2 ,7.7, 16.1,7,stable,-1.1 ,-3.0, 0.9
"Roane County",47145,***,11.1 ,8, 15.2,9,stable,0.1 ,-1.8, 2.1
"Rhea County",47143,***,11 ,7, 16.6,5,stable,-0.3 ,-3.0, 2.5
"Sullivan County",47163,***,10.9 ,9.1, 13,26,stable,0.5 ,-0.8, 1.7
"McMinn County",47107,***,10.9 ,7.8, 15,8,stable,0.0 ,-1.5, 1.6
"Giles County",47055,***,10.9 ,6.7, 17,4,*,*,*,*
"Madison County",47113,***,10.6 ,8, 13.7,12,stable,-0.2 ,-1.7, 1.3
"Jefferson County",47089,***,10.4 ,7.4, 14.5,8,stable,-1.2 ,-3.4, 1.0
"Dyer County",47045,***,10.3 ,6.5, 15.6,5,stable,-0.9 ,-2.9, 1.2
"Cumberland County",47035,***,10.2 ,7.5, 13.8,11,stable,-1.0 ,-3.1, 1.2
"Blount County",47009,***,9.9 ,7.9, 12.3,18,stable,-0.5 ,-1.9, 0.9
"Robertson County",47147,***,9.8 ,6.8, 13.7,7,stable,-1.2 ,-3.4, 0.9
"Hickman County",47081,***,9.7 ,5.5, 16.3,3,*,*,*,*
"Sevier County",47155,***,9.6 ,7.3, 12.5,12,stable,0.4 ,-1.4, 2.3
"White County",47185,***,9.4 ,5.6, 15.4,4,*,*,*,*
"Tipton County",47167,***,9.4 ,6.3, 13.5,6,*,*,*,*
"Sumner County",47165,***,9.4 ,7.6, 11.5,19,stable,0.4 ,-1.0, 1.8
"Greene County",47059,***,9.2 ,6.7, 12.5,9,stable,-1.6 ,-3.2, 0.0
"Coffee County",47031,***,9.2 ,6.3, 13.1,6,stable,-0.3 ,-2.6, 2.1
"Rutherford County",47149,***,9 ,7.4, 11,22,falling,-1.6 ,-2.5, -0.7
"Campbell County",47013,***,8.6 ,5.5, 12.9,5,stable,0.2 ,-1.8, 2.3
"Bradley County",47011,***,8.6 ,6.4, 11.2,11,stable,0.1 ,-1.7, 1.8
"Fayette County",47047,***,8.5 ,5.4, 13,5,*,*,*,*
"Williamson County",47187,***,8.2 ,6.5, 10.3,17,falling,-1.5 ,-2.9, -0.1
"Anderson County",47001,***,8 ,5.8, 10.8,9,stable,-1.5 ,-3.4, 0.5
"Hamblen County",47063,***,7.8 ,5.4, 11.1,7,stable,-1.2 ,-3.4, 1.0
"Weakley County",47183,***,7.7 ,4.4, 12.6,3,stable,0.4 ,-2.2, 3.0
"Lawrence County",47099,***,7.3 ,4.5, 11.4,4,*,*,*,*
"Bledsoe County",47007,***,* ,*, *,3 or fewer,*,*,*,*
