------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=47&areatype=county&cancer=020&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '47', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_007.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=47&areatype=county&cancer=020&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Tennessee by County

"Colon & Rectum, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 14.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Tennessee",47000,No,15.8 ,15.4, 16.2,1195,falling,-1.7 ,-1.9, -1.5
"United States",00000,Yes,14.2 ,14.1, 14.2,51932,falling,-1.8 ,-2.3, -1.3
"Grundy County",47061,No,30.6 ,19.4, 46.1,5,*,*,*,*
"Jackson County",47087,No,24.9 ,14.6, 40.4,4,*,*,*,*
"Haywood County",47075,No,24.5 ,15.9, 36.3,5,stable,0.0 ,-2.3, 2.4
"Marion County",47115,No,23.1 ,16.4, 31.8,8,stable,-0.8 ,-2.7, 1.1
"Grainger County",47057,No,23 ,15.8, 32.7,7,stable,-0.6 ,-2.6, 1.5
"Giles County",47055,No,22.6 ,16.3, 30.8,9,stable,0.5 ,-1.4, 2.5
"Lauderdale County",47097,No,22.3 ,15.2, 31.6,7,stable,-0.5 ,-2.3, 1.3
"Stewart County",47161,No,22.3 ,13.7, 35,4,*,*,*,*
"Lincoln County",47103,No,22 ,16, 29.6,10,stable,0.6 ,-0.9, 2.1
"Smith County",47159,No,21.6 ,13.4, 33.1,4,*,*,*,*
"Tipton County",47167,No,21.6 ,16.6, 27.6,13,falling,-1.3 ,-2.5, -0.1
"Johnson County",47091,No,21.4 ,14.2, 31.6,6,*,*,*,*
"Dickson County",47043,No,21.1 ,16, 27.3,12,stable,-1.5 ,-3.1, 0.1
"Hardeman County",47069,No,21 ,14.5, 29.5,7,stable,-1.6 ,-4.1, 0.9
