------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=47&areatype=county&cancer=071&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '47', 'areatype': 'county', 'cancer': '071', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_001.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=47&areatype=county&cancer=071&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Tennessee by County

"Bladder, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Tennessee",47000,***,4.4 ,4.1, 4.6,325,stable,0.2 ,-0.1, 0.6
"United States",00000,***,4.4 ,4.3, 4.4,15935,stable,0.0 ,-0.1, 0.0
"Carroll County",47017,***,7.7 ,4.4, 12.9,3,*,*,*,*
"Dyer County",47045,***,7.4 ,4.3, 12,3,*,*,*,*
"Coffee County",47031,***,7.3 ,4.8, 10.9,5,*,*,*,*
"Montgomery County",47125,***,6.8 ,4.8, 9.2,8,stable,2.1 ,-0.8, 5.2
"Tipton County",47167,***,6.6 ,3.9, 10.3,4,*,*,*,*
"Dickson County",47043,***,5.9 ,3.4, 9.6,3,*,*,*,*
"Hawkins County",47073,***,5.8 ,3.6, 8.9,5,*,*,*,*
"Putnam County",47141,***,4.9 ,3.1, 7.6,4,*,*,*,*
"Maury County",47119,***,4.8 ,3.1, 7.3,5,*,*,*,*
"Washington County",47179,***,4.8 ,3.4, 6.7,7,stable,1.3 ,-1.3, 3.9
"Sullivan County",47163,***,4.8 ,3.6, 6.2,12,stable,0.9 ,-1.1, 3.0
"Wilson County",47189,***,4.7 ,3.2, 6.8,6,*,*,*,*
"Cumberland County",47035,***,4.7 ,3, 7.4,5,*,*,*,*
"Davidson County",47037,***,4.5 ,3.8, 5.3,27,stable,0.9 ,0.0, 1.9
"Greene County",47059,***,4.3 ,2.7, 6.8,4,stable,0.2 ,-2.5, 2.9
"Loudon County",47105,***,4.2 ,2.4, 7,3,*,*,*,*
"Sumner County",47165,***,4.1 ,2.9, 5.7,8,*,*,*,*
"Shelby County",47157,***,4.1 ,3.5, 4.8,37,stable,-0.2 ,-1.2, 0.8
"Blount County",47009,***,4.1 ,2.9, 5.8,7,stable,0.6 ,-1.7, 2.9
"Hamilton County",47065,***,3.8 ,3, 4.7,17,falling,-1.3 ,-2.5, -0.2
"Knox County",47093,***,3.7 ,3, 4.6,18,falling,-1.4 ,-2.5, -0.2
"Carter County",47019,***,3.7 ,2.1, 6.3,3,*,*,*,*
"Williamson County",47187,***,3.7 ,2.5, 5.2,7,*,*,*,*
"Anderson County",47001,***,3.6 ,2.3, 5.6,5,stable,-0.4 ,-2.4, 1.7
"Madison County",47113,***,3.5 ,2.1, 5.6,4,*,*,*,*
"Bradley County",47011,***,3.4 ,2, 5.2,4,*,*,*,*
"Sevier County",47155,***,3.3 ,2, 5.2,4,falling,-2.7 ,-5.1, -0.2
"Rutherford County",47149,***,3 ,2.1, 4.2,7,stable,-1.1 ,-3.0, 1.0
"Bedford County",47003,***,* ,*, *,3 or fewer,*,*,*,*
"Benton County",47005,***,* ,*, *,3 or fewer,*,*,*,*
"Bledsoe County",47007,***,* ,*, *,3 or fewer,*,*,*,*
"Campbell County",47013,***,* ,*, *,3 or fewer,*,*,*,*
"Cannon County",47015,***,* ,*, *,3 or fewer,*,*,*,*
"Cheatham County",47021,***,* ,*, *,3 or fewer,*,*,*,*
"Chester County",47023,***,* ,*, *,3 or fewer,*,*,*,*
"Claiborne County",47025,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",47027,***,* ,*, *,3 or fewer,*,*,*,*
"Cocke County",47029,***,* ,*, *,3 or fewer,*,*,*,*
"Crockett County",47033,***,* ,*, *,3 or fewer,*,*,*,*
"DeKalb County",47041,***,* ,*, *,3 or fewer,*,*,*,*
"Decatur County",47039,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County",47047,***,* ,*, *,3 or fewer,*,*,*,*
"Fentress County",47049,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County",47051,***,* ,*, *,3 or fewer,*,*,*,*
"Gibson County",47053,***,* ,*, *,3 or fewer,*,*,*,*
"Giles County",47055,***,* ,*, *,3 or fewer,*,*,*,*
"Grainger County",47057,***,* ,*, *,3 or fewer,*,*,*,*
"Grundy County",47061,***,* ,*, *,3 or fewer,*,*,*,*
"Hamblen County",47063,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County",47067,***,* ,*, *,3 or fewer,*,*,*,*
"Hardeman County",47069,***,* ,*, *,3 or fewer,*,*,*,*
"Hardin County",47071,***,* ,*, *,3 or fewer,*,*,*,*
"Haywood County",47075,***,* ,*, *,3 or fewer,*,*,*,*
"Henderson County",47077,***,* ,*, *,3 or fewer,*,*,*,*
"Henry County",47079,***,* ,*, *,3 or fewer,*,*,*,*
"Hickman County",47081,***,* ,*, *,3 or fewer,*,*,*,*
"Houston County",47083,***,* ,*, *,3 or fewer,*,*,*,*
"Humphreys County",47085,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County",47087,***,* ,*, *,3 or fewer,*,*,*,*
