------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=47&areatype=county&cancer=090&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '47', 'areatype': 'county', 'cancer': '090', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_010.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=47&areatype=county&cancer=090&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Tennessee by County

"Leukemia, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Tennessee",47000,***,7 ,6.7, 7.3,518,falling,-0.7 ,-1.1, -0.4
"United States",00000,***,6.5 ,6.5, 6.6,23311,falling,-2.3 ,-3.1, -1.5
"Dyer County",47045,***,10.1 ,6.3, 15.4,4,*,*,*,*
"Jefferson County",47089,***,9.9 ,6.8, 14.1,7,stable,0.1 ,-2.5, 2.8
"Campbell County",47013,***,9.6 ,6.1, 14.4,5,*,*,*,*
"Hawkins County",47073,***,9.6 ,6.5, 13.7,7,stable,0.6 ,-1.8, 3.0
"Weakley County",47183,***,9.4 ,5.6, 15,4,*,*,*,*
"Hamblen County",47063,***,9 ,6.3, 12.6,7,stable,0.4 ,-1.7, 2.5
"Marion County",47115,***,8.9 ,5.1, 14.7,3,*,*,*,*
"Dickson County",47043,***,8.8 ,5.7, 13.1,5,*,*,*,*
"Bradley County",47011,***,8.8 ,6.5, 11.5,11,stable,-0.3 ,-2.0, 1.5
"Obion County",47131,***,8.7 ,5.2, 13.9,4,stable,-1.6 ,-4.2, 1.0
"Putnam County",47141,***,8.5 ,5.9, 12,7,stable,-0.1 ,-2.2, 2.0
"Sumner County",47165,***,8.5 ,6.7, 10.6,16,stable,-0.4 ,-1.8, 1.1
"Greene County",47059,***,8.4 ,5.9, 11.6,8,stable,0.9 ,-1.2, 3.1
"Blount County",47009,***,8.4 ,6.5, 10.7,14,stable,-0.9 ,-2.5, 0.6
"Montgomery County",47125,***,8.4 ,6.2, 11,11,stable,0.3 ,-2.0, 2.7
"Carroll County",47017,***,8.3 ,4.8, 13.6,3,stable,-1.1 ,-3.3, 1.2
"Lawrence County",47099,***,8 ,4.9, 12.4,4,stable,-0.6 ,-2.9, 1.6
"Loudon County",47105,***,8 ,5.2, 11.9,6,stable,-1.5 ,-3.8, 0.9
"Claiborne County",47025,***,7.9 ,4.5, 13.1,3,*,*,*,*
"Hamilton County",47065,***,7.8 ,6.6, 9.1,32,stable,0.0 ,-1.0, 1.1
"Maury County",47119,***,7.6 ,5.4, 10.6,8,stable,-0.7 ,-2.5, 1.2
"Hardin County",47071,***,7.5 ,4.3, 12.9,3,*,*,*,*
"Fayette County",47047,***,7.4 ,4.3, 12,4,*,*,*,*
"Rutherford County",47149,***,7.2 ,5.7, 9.1,16,stable,0.7 ,-0.7, 2.2
"Shelby County",47157,***,7.2 ,6.4, 8.1,64,falling,-0.8 ,-1.3, -0.2
"Tipton County",47167,***,7.2 ,4.5, 10.9,5,*,*,*,*
"Carter County",47019,***,7.1 ,4.7, 10.5,6,stable,-1.3 ,-3.5, 0.9
"McMinn County",47107,***,7 ,4.5, 10.6,5,stable,-0.3 ,-2.4, 1.9
"Wilson County",47189,***,6.9 ,5, 9.3,9,stable,-0.4 ,-2.4, 1.8
"Franklin County",47051,***,6.8 ,4, 11,4,*,*,*,*
"Warren County",47177,***,6.8 ,3.9, 11.1,3,*,*,*,*
"Monroe County",47123,***,6.6 ,3.9, 10.6,4,stable,-1.6 ,-3.7, 0.5
"Davidson County",47037,***,6.6 ,5.7, 7.6,40,falling,-1.2 ,-2.1, -0.3
"Knox County",47093,***,6.6 ,5.6, 7.7,33,stable,-0.8 ,-1.8, 0.2
"Madison County",47113,***,6.6 ,4.6, 9.2,7,stable,-0.3 ,-2.3, 1.7
"Sullivan County",47163,***,6.4 ,5.1, 8.2,15,stable,-1.5 ,-3.1, 0.1
"Coffee County",47031,***,6.3 ,3.9, 9.8,4,stable,-2.4 ,-4.9, 0.2
"Sevier County",47155,***,6.3 ,4.3, 8.8,7,stable,-1.2 ,-3.4, 1.0
"Washington County",47179,***,6.2 ,4.6, 8.2,10,stable,-0.6 ,-2.5, 1.4
"Anderson County",47001,***,6 ,4, 8.6,7,stable,-1.0 ,-2.8, 0.8
"Cumberland County",47035,***,6 ,4.1, 8.7,7,*,*,*,*
"Robertson County",47147,***,5.7 ,3.5, 9,4,falling,-2.1 ,-4.1, -0.1
"Roane County",47145,***,5.7 ,3.4, 9,4,stable,-2.3 ,-4.6, 0.0
"Williamson County",47187,***,4.9 ,3.5, 6.6,9,stable,-1.5 ,-3.5, 0.6
"Bedford County",47003,***,* ,*, *,3 or fewer,*,*,*,*
"Benton County",47005,***,* ,*, *,3 or fewer,*,*,*,*
"Bledsoe County",47007,***,* ,*, *,3 or fewer,*,*,*,*
"Cannon County",47015,***,* ,*, *,3 or fewer,*,*,*,*
"Cheatham County",47021,***,* ,*, *,3 or fewer,*,*,*,*
"Chester County",47023,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",47027,***,* ,*, *,3 or fewer,*,*,*,*
"Cocke County",47029,***,* ,*, *,3 or fewer,*,*,*,*
"Crockett County",47033,***,* ,*, *,3 or fewer,*,*,*,*
"DeKalb County",47041,***,* ,*, *,3 or fewer,*,*,*,*
"Decatur County",47039,***,* ,*, *,3 or fewer,*,*,*,*
"Fentress County",47049,***,* ,*, *,3 or fewer,*,*,*,*
"Gibson County",47053,***,* ,*, *,3 or fewer,*,*,*,*
"Giles County",47055,***,* ,*, *,3 or fewer,*,*,*,*
"Grainger County",47057,***,* ,*, *,3 or fewer,*,*,*,*
"Grundy County",47061,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County",47067,***,* ,*, *,3 or fewer,*,*,*,*
"Hardeman County",47069,***,* ,*, *,3 or fewer,*,*,*,*
"Haywood County",47075,***,* ,*, *,3 or fewer,*,*,*,*
"Henderson County",47077,***,* ,*, *,3 or fewer,*,*,*,*
"Henry County",47079,***,* ,*, *,3 or fewer,*,*,*,*
