------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=28&areatype=county&cancer=080&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '28', 'areatype': 'county', 'cancer': '080', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_020.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=28&areatype=county&cancer=080&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Mississippi by County

"Thyroid, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Mississippi",28000,***,0.5 ,0.4, 0.6,16,*,*,*,*
"United States",00000,***,0.5 ,0.5, 0.5,1862,rising,0.7 ,0.6, 0.9
"Adams County",28001,***,* ,*, *,3 or fewer,*,*,*,*
"Alcorn County",28003,***,* ,*, *,3 or fewer,*,*,*,*
"Amite County",28005,***,* ,*, *,3 or fewer,*,*,*,*
"Attala County",28007,***,* ,*, *,3 or fewer,*,*,*,*
"Benton County",28009,***,* ,*, *,3 or fewer,*,*,*,*
"Bolivar County",28011,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County",28013,***,* ,*, *,3 or fewer,*,*,*,*
"Carroll County",28015,***,* ,*, *,3 or fewer,*,*,*,*
"Chickasaw County",28017,***,* ,*, *,3 or fewer,*,*,*,*
"Choctaw County",28019,***,* ,*, *,3 or fewer,*,*,*,*
"Claiborne County",28021,***,* ,*, *,3 or fewer,*,*,*,*
"Clarke County",28023,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",28025,***,* ,*, *,3 or fewer,*,*,*,*
"Coahoma County",28027,***,* ,*, *,3 or fewer,*,*,*,*
"Copiah County",28029,***,* ,*, *,3 or fewer,*,*,*,*
"Covington County",28031,***,* ,*, *,3 or fewer,*,*,*,*
"DeSoto County",28033,***,* ,*, *,3 or fewer,*,*,*,*
"Forrest County",28035,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County",28037,***,* ,*, *,3 or fewer,*,*,*,*
"George County",28039,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County",28041,***,* ,*, *,3 or fewer,*,*,*,*
"Grenada County",28043,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County",28045,***,* ,*, *,3 or fewer,*,*,*,*
"Harrison County",28047,***,* ,*, *,3 or fewer,*,*,*,*
"Hinds County",28049,***,* ,*, *,3 or fewer,*,*,*,*
"Holmes County",28051,***,* ,*, *,3 or fewer,*,*,*,*
"Humphreys County",28053,***,* ,*, *,3 or fewer,*,*,*,*
"Issaquena County",28055,***,* ,*, *,3 or fewer,*,*,*,*
"Itawamba County",28057,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County",28059,***,* ,*, *,3 or fewer,*,*,*,*
"Jasper County",28061,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County",28063,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson Davis County",28065,***,* ,*, *,3 or fewer,*,*,*,*
"Jones County",28067,***,* ,*, *,3 or fewer,*,*,*,*
"Kemper County",28069,***,* ,*, *,3 or fewer,*,*,*,*
"Lafayette County",28071,***,* ,*, *,3 or fewer,*,*,*,*
"Lamar County",28073,***,* ,*, *,3 or fewer,*,*,*,*
"Lauderdale County",28075,***,* ,*, *,3 or fewer,*,*,*,*
"Lawrence County",28077,***,* ,*, *,3 or fewer,*,*,*,*
"Leake County",28079,***,* ,*, *,3 or fewer,*,*,*,*
"Lee County",28081,***,* ,*, *,3 or fewer,*,*,*,*
"Leflore County",28083,***,* ,*, *,3 or fewer,*,*,*,*
"Lincoln County",28085,***,* ,*, *,3 or fewer,*,*,*,*
"Lowndes County",28087,***,* ,*, *,3 or fewer,*,*,*,*
"Madison County",28089,***,* ,*, *,3 or fewer,*,*,*,*
"Marion County",28091,***,* ,*, *,3 or fewer,*,*,*,*
"Marshall County",28093,***,* ,*, *,3 or fewer,*,*,*,*
"Monroe County",28095,***,* ,*, *,3 or fewer,*,*,*,*
"Montgomery County",28097,***,* ,*, *,3 or fewer,*,*,*,*
"Neshoba County",28099,***,* ,*, *,3 or fewer,*,*,*,*
"Newton County",28101,***,* ,*, *,3 or fewer,*,*,*,*
"Noxubee County",28103,***,* ,*, *,3 or fewer,*,*,*,*
"Oktibbeha County",28105,***,* ,*, *,3 or fewer,*,*,*,*
"Panola County",28107,***,* ,*, *,3 or fewer,*,*,*,*
"Pearl River County",28109,***,* ,*, *,3 or fewer,*,*,*,*
"Perry County",28111,***,* ,*, *,3 or fewer,*,*,*,*
"Pike County",28113,***,* ,*, *,3 or fewer,*,*,*,*
"Pontotoc County",28115,***,* ,*, *,3 or fewer,*,*,*,*
"Prentiss County",28117,***,* ,*, *,3 or fewer,*,*,*,*
"Quitman County",28119,***,* ,*, *,3 or fewer,*,*,*,*
"Rankin County",28121,***,* ,*, *,3 or fewer,*,*,*,*
"Scott County",28123,***,* ,*, *,3 or fewer,*,*,*,*
"Sharkey County",28125,***,* ,*, *,3 or fewer,*,*,*,*
"Simpson County",28127,***,* ,*, *,3 or fewer,*,*,*,*
"Smith County",28129,***,* ,*, *,3 or fewer,*,*,*,*
"Stone County",28131,***,* ,*, *,3 or fewer,*,*,*,*
"Sunflower County",28133,***,* ,*, *,3 or fewer,*,*,*,*
"Tallahatchie County",28135,***,* ,*, *,3 or fewer,*,*,*,*
"Tate County",28137,***,* ,*, *,3 or fewer,*,*,*,*
"Tippah County",28139,***,* ,*, *,3 or fewer,*,*,*,*
"Tishomingo County",28141,***,* ,*, *,3 or fewer,*,*,*,*
"Tunica County",28143,***,* ,*, *,3 or fewer,*,*,*,*
"Union County",28145,***,* ,*, *,3 or fewer,*,*,*,*
"Walthall County",28147,***,* ,*, *,3 or fewer,*,*,*,*
"Warren County",28149,***,* ,*, *,3 or fewer,*,*,*,*
"Washington County",28151,***,* ,*, *,3 or fewer,*,*,*,*
"Wayne County",28153,***,* ,*, *,3 or fewer,*,*,*,*
"Webster County",28155,***,* ,*, *,3 or fewer,*,*,*,*
"Wilkinson County",28157,***,* ,*, *,3 or fewer,*,*,*,*
"Winston County",28159,***,* ,*, *,3 or fewer,*,*,*,*
"Yalobusha County",28161,***,* ,*, *,3 or fewer,*,*,*,*
"Yazoo County",28163,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:00 pm.

