------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=28&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '28', 'areatype': 'county', 'cancer': '040', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_017.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=28&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Mississippi by County

"Pancreas, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Mississippi",28000,***,13.2 ,12.6, 13.7,441,rising,0.5 ,0.2, 0.9
"United States",00000,***,11 ,10.9, 11,40517,rising,0.3 ,0.2, 0.3
"Sunflower County",28133,***,19.6 ,12.6, 28.9,5,stable,0.7 ,-1.4, 2.9
"Pike County",28113,***,19.2 ,13.9, 26,9,rising,2.6 ,0.8, 4.4
"Walthall County",28147,***,18.3 ,10.5, 29.9,3,*,*,*,*
"Madison County",28089,***,18.2 ,14.5, 22.6,17,falling,-5.8 ,-8.4, -3.1
"Panola County",28107,***,17.2 ,11.8, 24.4,7,stable,1.2 ,-1.1, 3.6
"Washington County",28151,***,17 ,12.3, 22.9,9,stable,0.0 ,-1.7, 1.7
"Newton County",28101,***,16.5 ,10.1, 25.5,4,stable,1.2 ,-0.9, 3.3
"Coahoma County",28027,***,16.3 ,10.2, 24.8,5,stable,1.3 ,-0.5, 3.2
"Leflore County",28083,***,16.1 ,10.4, 23.8,5,stable,0.1 ,-2.1, 2.4
"Hancock County",28045,***,16 ,11.7, 21.4,10,stable,0.7 ,-1.5, 3.0
"Lauderdale County",28075,***,15.7 ,12.3, 19.8,15,stable,1.1 ,-0.5, 2.8
"Winston County",28159,***,15.4 ,9.5, 24.2,4,*,*,*,*
"Forrest County",28035,***,15.3 ,11.6, 19.9,12,stable,0.8 ,-1.2, 2.9
"Marion County",28091,***,14.8 ,9.5, 22.3,5,*,*,*,*
"Warren County",28149,***,14.7 ,10.4, 20.2,8,*,*,*,*
"Covington County",28031,***,14.4 ,8.2, 23.7,3,*,*,*,*
"DeSoto County",28033,***,14.3 ,11.8, 17.3,23,stable,0.8 ,-0.6, 2.2
"Lee County",28081,***,14.3 ,11, 18.3,13,stable,1.7 ,-0.2, 3.7
"Grenada County",28043,***,14.1 ,8.7, 22,4,*,*,*,*
"Bolivar County",28011,***,14 ,9.1, 20.7,5,stable,0.3 ,-2.0, 2.7
"Hinds County",28049,***,13.6 ,11.6, 15.9,33,stable,0.5 ,-0.8, 1.9
"Union County",28145,***,13.6 ,8.7, 20.5,5,*,*,*,*
"Alcorn County",28003,***,13.6 ,9.2, 19.4,6,stable,-0.7 ,-2.6, 1.3
"Jones County",28067,***,13.5 ,10.1, 17.8,11,stable,0.3 ,-1.8, 2.4
"Copiah County",28029,***,13.2 ,8.4, 20,5,*,*,*,*
"Tishomingo County",28141,***,13.1 ,7.6, 21.5,4,*,*,*,*
"Neshoba County",28099,***,13 ,8.1, 20,4,*,*,*,*
"Pontotoc County",28115,***,13 ,8.2, 19.6,5,*,*,*,*
"Harrison County",28047,***,13 ,10.9, 15.4,28,stable,-0.2 ,-1.2, 0.9
"Prentiss County",28117,***,12.8 ,7.6, 20.3,4,*,*,*,*
"Yazoo County",28163,***,12.7 ,7.6, 20,4,*,*,*,*
"Pearl River County",28109,***,12.7 ,9.1, 17.3,8,stable,0.5 ,-1.5, 2.5
"Lowndes County",28087,***,12.6 ,9.1, 17.1,8,stable,1.0 ,-0.8, 3.0
"Marshall County",28093,***,12.5 ,8.1, 18.5,5,stable,-1.5 ,-3.4, 0.4
"Lincoln County",28085,***,12.4 ,8.2, 18.2,6,stable,-0.1 ,-2.0, 1.8
"Monroe County",28095,***,12.1 ,8.1, 17.7,6,stable,-0.1 ,-1.8, 1.6
"Itawamba County",28057,***,12 ,7.1, 19.2,4,*,*,*,*
"Jackson County",28059,***,11.8 ,9.5, 14.5,19,stable,-1.1 ,-2.6, 0.3
"Lafayette County",28071,***,11.8 ,7.7, 17.2,5,*,*,*,*
"Tate County",28137,***,11.3 ,6.7, 18,4,*,*,*,*
"Adams County",28001,***,11.3 ,7.1, 17.2,5,stable,-1.3 ,-3.0, 0.5
"Simpson County",28127,***,11.2 ,6.7, 17.9,4,*,*,*,*
"Rankin County",28121,***,10.6 ,8.4, 13.2,17,rising,2.5 ,0.4, 4.6
"Lamar County",28073,***,9.3 ,6.1, 13.6,5,stable,0.1 ,-2.4, 2.7
"Oktibbeha County",28105,***,9.1 ,5.3, 14.7,3,*,*,*,*
"Amite County",28005,***,* ,*, *,3 or fewer,*,*,*,*
"Attala County",28007,***,* ,*, *,3 or fewer,*,*,*,*
"Benton County",28009,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County",28013,***,* ,*, *,3 or fewer,*,*,*,*
"Carroll County",28015,***,* ,*, *,3 or fewer,*,*,*,*
"Chickasaw County",28017,***,* ,*, *,3 or fewer,*,*,*,*
"Choctaw County",28019,***,* ,*, *,3 or fewer,*,*,*,*
"Claiborne County",28021,***,* ,*, *,3 or fewer,*,*,*,*
"Clarke County",28023,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",28025,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County",28037,***,* ,*, *,3 or fewer,*,*,*,*
"George County",28039,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County",28041,***,* ,*, *,3 or fewer,*,*,*,*
"Holmes County",28051,***,* ,*, *,3 or fewer,*,*,*,*
"Humphreys County",28053,***,* ,*, *,3 or fewer,*,*,*,*
"Issaquena County",28055,***,* ,*, *,3 or fewer,*,*,*,*
"Jasper County",28061,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County",28063,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson Davis County",28065,***,* ,*, *,3 or fewer,*,*,*,*
"Kemper County",28069,***,* ,*, *,3 or fewer,*,*,*,*
"Lawrence County",28077,***,* ,*, *,3 or fewer,*,*,*,*
"Leake County",28079,***,* ,*, *,3 or fewer,*,*,*,*
"Montgomery County",28097,***,* ,*, *,3 or fewer,*,*,*,*
"Noxubee County",28103,***,* ,*, *,3 or fewer,*,*,*,*
"Perry County",28111,***,* ,*, *,3 or fewer,*,*,*,*
"Quitman County",28119,***,* ,*, *,3 or fewer,*,*,*,*
"Scott County",28123,***,* ,*, *,3 or fewer,*,*,*,*
"Sharkey County",28125,***,* ,*, *,3 or fewer,*,*,*,*
"Smith County",28129,***,* ,*, *,3 or fewer,*,*,*,*
"Stone County",28131,***,* ,*, *,3 or fewer,*,*,*,*
"Tallahatchie County",28135,***,* ,*, *,3 or fewer,*,*,*,*
"Tippah County",28139,***,* ,*, *,3 or fewer,*,*,*,*
"Tunica County",28143,***,* ,*, *,3 or fewer,*,*,*,*
"Wayne County",28153,***,* ,*, *,3 or fewer,*,*,*,*
"Webster County",28155,***,* ,*, *,3 or fewer,*,*,*,*
"Wilkinson County",28157,***,* ,*, *,3 or fewer,*,*,*,*
"Yalobusha County",28161,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:00 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

