------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=05&areatype=county&cancer=003&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '05', 'areatype': 'county', 'cancer': '003', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_052.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=05&areatype=county&cancer=003&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Arkansas by County

"Oral Cavity & Pharynx (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Arkansas(6)",05000,***,8.4 ,7.9, 8.8,300,62.4
"US (SEER+NPCR)(1)",00000,***,7.3 ,7.2, 7.3,27477,62.6
"Clay County(6)",05021,***,15.6 ,9, 25.9,3,63.0
"Hot Spring County(6)",05059,***,14.1 ,9.2, 20.7,6,68.3
"Poinsett County(6)",05111,***,13.4 ,8.2, 20.9,4,84.0
"Yell County(6)",05149,***,11.6 ,6.6, 19.3,3,59.3
"Marion County(6)",05089,***,11.2 ,6.3, 19.7,3,69.6
"Garland County(6)",05051,***,10.7 ,8.3, 13.6,15,69.4
"Baxter County(6)",05005,***,10.3 ,7.1, 15,7,75.5
"Pulaski County(6)",05119,***,9.5 ,8.2, 10.9,42,62.3
"Faulkner County(6)",05045,***,9.4 ,7.1, 12.3,11,72.7
"Greene County(6)",05055,***,9.3 ,6, 13.8,5,58.1
"Sebastian County(6)",05131,***,9.1 ,7.1, 11.6,14,66.3
"Saline County(6)",05125,***,9.1 ,7, 11.7,13,60.4
"Crawford County(6)",05033,***,9.1 ,6.2, 12.8,7,73.9
"Union County(6)",05139,***,9 ,5.7, 13.7,5,63.2
"Ouachita County(6)",05103,***,8.9 ,5.1, 14.8,3,56.7
"Crittenden County(6)",05035,***,8.8 ,5.6, 13.2,5,73.5
"Independence County(6)",05063,***,8.6 ,5.1, 13.6,4,67.9
"Lonoke County(6)",05085,***,8.5 ,5.7, 12.2,6,59.6
