------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=05&areatype=county&cancer=057&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '05', 'areatype': 'county', 'cancer': '057', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_005.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=05&areatype=county&cancer=057&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Arkansas by County

"Cervix (All Stages^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 7.2?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Arkansas(6,10)",05000,No,9.8 ,9.1, 10.5,149,stable,-1.8 ,-11.9, 9.6
"US (SEER+NPCR)(1,10)",00000,No,7.6 ,7.5, 7.6,12695,stable,0.8 ,-0.6, 2.3
"Greene County(6,10)",05055,No,17.7 ,10.5, 27.8,4,stable,-21.8 ,-60.7, 55.8
"Miller County(6,10)",05091,No,14.8 ,8.4, 24,3,*,*,*,*
"Jefferson County(6,10)",05069,No,14.5 ,9.1, 21.7,5,stable,4.6 ,-29.6, 55.5
"Sebastian County(6,10)",05131,No,13 ,9.2, 17.8,8,stable,-8.1 ,-38.0, 36.0
"White County(6,10)",05145,No,11.9 ,7.2, 18.3,4,stable,8.0 ,-35.8, 81.8
"Garland County(6,10)",05051,No,11.5 ,7.7, 16.6,7,stable,12.2 ,-32.2, 85.6
"Craighead County(6,10)",05031,No,10.7 ,7, 15.6,5,stable,4.5 ,-53.0, 132.4
"Pulaski County(6,10)",05119,No,9.3 ,7.5, 11.4,20,stable,15.2 ,-9.0, 45.9
"Washington County(6,10)",05143,No,8.4 ,6, 11.3,9,stable,-19.3 ,-38.6, 6.1
"Faulkner County(6,10)",05045,No,7.9 ,5, 11.9,5,stable,-7.6 ,-34.6, 30.5
"Benton County(6,10)",05007,Yes,5.9 ,4.1, 8.2,7,stable,-14.2 ,-35.8, 14.5
"Arkansas County(6,10)",05001,***,* ,*, *,3 or fewer,*,*,*,*
