------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=30&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '30', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '1', 'age': '001', 'type': 'death', 'file_name': 'deathrates_031.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=30&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Montana by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Montana",30000,No,178.1 ,173.3, 183,1085,falling,-2.0 ,-2.3, -1.7
"United States",00000,No,193.1 ,192.8, 193.4,310576,falling,-1.8 ,-1.8, -1.8
"Roosevelt County",30085,No,266.2 ,195.7, 351.9,11,stable,0.2 ,-1.7, 2.1
"Meagher County",30059,No,265.3 ,167.8, 419.9,5,*,*,*,*
"Mineral County",30061,No,256.6 ,173.9, 368.5,8,stable,-0.3 ,-2.7, 2.1
"Toole County",30101,No,254.4 ,178.3, 352.8,8,stable,0.2 ,-1.5, 1.9
"Prairie County",30079,No,246.1 ,131.2, 467.1,3,*,*,*,*
"Deer Lodge County",30023,No,225.8 ,177.3, 285.5,16,falling,-1.4 ,-2.5, -0.2
"Lincoln County",30053,No,223.1 ,191.4, 260,39,stable,-1.1 ,-2.2, 0.1
"Custer County",30017,No,221.6 ,176.8, 275.1,17,falling,-1.4 ,-2.5, -0.2
"Glacier County",30035,No,216.9 ,164.8, 279.6,12,stable,-1.1 ,-2.5, 0.4
"Fallon County",30025,No,214.7 ,128.5, 338.7,4,*,*,*,*
"Sheridan County",30091,No,212.8 ,138.5, 317.4,6,stable,-0.7 ,-2.3, 0.8
"Silver Bow County",30093,No,208.1 ,181, 238.4,44,falling,-2.7 ,-4.1, -1.3
"Stillwater County",30095,No,199.7 ,150.7, 260.9,12,falling,-2.6 ,-4.5, -0.6
"Missoula County",30063,No,188.9 ,172.2, 206.6,102,falling,-1.1 ,-1.7, -0.4
"Hill County",30041,No,188.3 ,147.6, 236.8,15,falling,-1.5 ,-2.5, -0.4
"Ravalli County",30081,No,185.7 ,163.7, 210.1,57,stable,-0.8 ,-1.8, 0.3
"Beaverhead County",30001,No,182.9 ,138.5, 238.7,12,stable,-1.2 ,-2.7, 0.3
"Yellowstone County",30111,No,182.7 ,169.6, 196.5,152,falling,-1.7 ,-2.1, -1.2
"Broadwater County",30007,No,182.6 ,129.3, 254.5,8,stable,-1.3 ,-3.1, 0.6
"Cascade County",30013,No,182.3 ,165.5, 200.3,89,falling,-2.1 ,-2.4, -1.7
"Sweet Grass County",30097,No,180.5 ,117.8, 272.7,5,stable,-0.8 ,-2.5, 1.0
"Flathead County",30029,No,179.5 ,163.7, 196.4,102,falling,-1.9 ,-2.4, -1.5
"Lewis and Clark County",30049,No,179.1 ,159.6, 200.4,67,falling,-1.8 ,-2.5, -1.2
"Wheatland County",30107,No,177.6 ,99.2, 309.2,3,*,*,*,*
"Sanders County",30089,No,177.1 ,137.4, 226.7,17,stable,-1.6 ,-3.2, 0.0
"Blaine County",30005,No,173.8 ,113.9, 253.6,5,stable,-1.6 ,-3.4, 0.3
"Powell County",30077,No,172.2 ,123.4, 235.9,9,falling,-2.0 ,-3.4, -0.7
"Phillips County",30071,No,170.3 ,110.7, 255.7,5,falling,-2.8 ,-4.9, -0.7
"Granite County",30039,No,169.5 ,105.4, 273.7,5,falling,-3.2 ,-5.9, -0.5
"Jefferson County",30043,No,169 ,128.5, 219.8,14,falling,-2.0 ,-3.7, -0.2
"Richland County",30083,No,168.8 ,124.5, 223.6,10,falling,-2.0 ,-3.4, -0.6
"Carbon County",30009,No,162.7 ,124.8, 210.9,13,falling,-1.6 ,-3.1, -0.1
"Musselshell County",30065,No,162.6 ,109.6, 239.3,6,*,*,*,*
"Park County",30067,Yes,160 ,127.3, 199.5,18,falling,-1.5 ,-2.8, -0.2
"Lake County",30047,Yes,159.9 ,135, 188.3,32,falling,-1.4 ,-2.5, -0.3
"Big Horn County",30003,Yes,157.1 ,112.4, 213,9,falling,-3.2 ,-4.8, -1.7
"Fergus County",30027,Yes,155.4 ,120.6, 198.8,14,falling,-2.2 ,-3.5, -1.0
"Valley County",30105,Yes,147.6 ,107, 201.5,9,falling,-3.5 ,-5.0, -1.9
"Gallatin County",30031,Yes,142.8 ,126.1, 160.9,58,falling,-1.9 ,-3.1, -0.6
"Madison County",30057,Yes,142.2 ,104, 193.9,10,falling,-2.8 ,-4.6, -1.0
"Dawson County",30021,Yes,142.1 ,102.3, 193.4,9,falling,-2.2 ,-3.6, -0.8
"Chouteau County",30015,Yes,140.6 ,94.8, 204.8,6,stable,-1.6 ,-3.6, 0.4
"Rosebud County",30087,Yes,137.2 ,91.8, 196.9,6,falling,-3.7 ,-5.7, -1.6
"Teton County",30099,Yes,137.2 ,93.2, 198.5,6,stable,-1.9 ,-3.8, 0.1
"Pondera County",30073,Yes,128.1 ,81.9, 193,5,falling,-2.7 ,-4.5, -1.0
"Carter County",30011,***,* ,*, *,3 or fewer,*,*,*,*
"Daniels County",30019,***,* ,*, *,3 or fewer,*,*,*,*
"Garfield County",30033,***,* ,*, *,3 or fewer,*,*,*,*
"Golden Valley County",30037,***,* ,*, *,3 or fewer,*,*,*,*
"Judith Basin County",30045,***,* ,*, *,3 or fewer,*,*,*,*
"Liberty County",30051,***,* ,*, *,3 or fewer,*,*,*,*
"McCone County",30055,***,* ,*, *,3 or fewer,*,*,*,*
"Petroleum County",30069,***,* ,*, *,3 or fewer,*,*,*,*
"Powder River County",30075,***,* ,*, *,3 or fewer,*,*,*,*
"Treasure County",30103,***,* ,*, *,3 or fewer,*,*,*,*
"Wibaux County",30109,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:01 pm.

State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
