------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=42&areatype=county&cancer=516&race=00&sex=0&age=016&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '42', 'areatype': 'county', 'cancer': '516', 'race': '00', 'sex': '0', 'age': '016', 'type': 'death', 'file_name': 'deathrates_005.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=42&areatype=county&cancer=516&race=00&sex=0&age=016&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Pennsylvania by County

"Childhood (Ages <15, All Sites), 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <15"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Pennsylvania",42000,***,2.1 ,1.8, 2.3,46,falling,-1.3 ,-2.2, -0.4
"United States",00000,***,2.1 ,2.1, 2.2,1295,stable,-0.4 ,-1.4, 0.7
"Allegheny County",42003,***,1.9 ,1.1, 3,4,stable,0.9 ,-1.8, 3.6
"Philadelphia County",42101,***,1.8 ,1.2, 2.7,5,stable,-1.1 ,-3.6, 1.4
"Adams County",42001,***,* ,*, *,3 or fewer,*,*,*,*
"Armstrong County",42005,***,* ,*, *,3 or fewer,*,*,*,*
"Beaver County",42007,***,* ,*, *,3 or fewer,*,*,*,*
"Bedford County",42009,***,* ,*, *,3 or fewer,*,*,*,*
"Berks County",42011,***,* ,*, *,3 or fewer,*,*,*,*
"Blair County",42013,***,* ,*, *,3 or fewer,*,*,*,*
"Bradford County",42015,***,* ,*, *,3 or fewer,*,*,*,*
"Bucks County",42017,***,* ,*, *,3 or fewer,*,*,*,*
"Butler County",42019,***,* ,*, *,3 or fewer,*,*,*,*
"Cambria County",42021,***,* ,*, *,3 or fewer,*,*,*,*
"Cameron County",42023,***,* ,*, *,3 or fewer,*,*,*,*
"Carbon County",42025,***,* ,*, *,3 or fewer,*,*,*,*
"Centre County",42027,***,* ,*, *,3 or fewer,*,*,*,*
"Chester County",42029,***,* ,*, *,3 or fewer,*,*,*,*
"Clarion County",42031,***,* ,*, *,3 or fewer,*,*,*,*
"Clearfield County",42033,***,* ,*, *,3 or fewer,*,*,*,*
"Clinton County",42035,***,* ,*, *,3 or fewer,*,*,*,*
"Columbia County",42037,***,* ,*, *,3 or fewer,*,*,*,*
"Crawford County",42039,***,* ,*, *,3 or fewer,*,*,*,*
"Cumberland County",42041,***,* ,*, *,3 or fewer,*,*,*,*
"Dauphin County",42043,***,* ,*, *,3 or fewer,*,*,*,*
"Delaware County",42045,***,* ,*, *,3 or fewer,*,*,*,*
"Elk County",42047,***,* ,*, *,3 or fewer,*,*,*,*
"Erie County",42049,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County",42051,***,* ,*, *,3 or fewer,*,*,*,*
"Forest County",42053,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County",42055,***,* ,*, *,3 or fewer,*,*,*,*
"Fulton County",42057,***,* ,*, *,3 or fewer,*,*,*,*
