------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=42&areatype=county&cancer=001&race=01&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '42', 'areatype': 'county', 'cancer': '001', 'race': '01', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_023.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=42&areatype=county&cancer=001&race=01&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Pennsylvania by County

"All Cancer Sites, 2012-2016"

"White (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Pennsylvania",42000,No,167.1 ,166.2, 168.1,25561,falling,-1.4 ,-1.5, -1.3
"United States",00000,No,161.5 ,161.3, 161.7,501895,falling,-1.4 ,-1.4, -1.4
"Fulton County",42057,No,195.6 ,169.1, 225.6,41,stable,-0.1 ,-1.3, 1.1
"Potter County",42105,No,194.8 ,171.6, 220.7,54,stable,-0.6 ,-1.3, 0.1
"Clinton County",42035,No,193.9 ,176.9, 212.3,99,stable,-0.5 ,-1.1, 0.1
"Schuylkill County",42107,No,193.8 ,185.3, 202.7,411,falling,-0.6 ,-0.9, -0.4
"Carbon County",42025,No,192.8 ,180.1, 206.3,179,falling,-0.7 ,-1.1, -0.2
"Philadelphia County",42101,No,188.6 ,184.4, 192.9,1587,falling,-1.6 ,-1.9, -1.4
"Sullivan County",42113,No,187.1 ,152.3, 230.7,21,stable,-0.9 ,-2.1, 0.4
"Greene County",42059,No,186.2 ,169.2, 204.6,92,stable,-0.6 ,-1.1, 0.0
"Jefferson County",42065,No,186.2 ,171.3, 202.2,122,falling,-0.5 ,-0.9, -0.1
"Forest County",42053,No,186.1 ,149.1, 232.6,19,stable,-0.8 ,-2.2, 0.5
"Fayette County",42051,No,186.1 ,177.3, 195.2,360,falling,-0.8 ,-1.2, -0.4
"Venango County",42121,No,185.9 ,172.6, 200.1,153,falling,-0.7 ,-1.1, -0.2
"Warren County",42123,No,184.5 ,169.4, 200.8,117,falling,-0.8 ,-1.3, -0.3
"Monroe County",42089,No,184 ,175, 193.4,328,falling,-1.1 ,-1.4, -0.7
"Luzerne County",42079,No,181.6 ,175.9, 187.4,823,falling,-0.8 ,-1.0, -0.6
"Elk County",42047,No,181.5 ,165, 199.6,91,falling,-0.9 ,-1.3, -0.5
"Lackawanna County",42069,No,179.6 ,172.7, 186.8,538,falling,-0.9 ,-1.1, -0.6
"Mifflin County",42087,No,179.2 ,164.9, 194.5,123,stable,-0.5 ,-1.1, 0.0
"Bradford County",42015,No,178.8 ,166.3, 192,160,stable,-0.4 ,-0.8, 0.1
"Lawrence County",42073,No,178.5 ,168.2, 189.3,245,falling,-0.8 ,-1.1, -0.5
"Wyoming County",42131,No,178.4 ,159.8, 198.9,70,stable,-0.5 ,-1.1, 0.0
"Washington County",42125,No,176.3 ,169.4, 183.4,527,falling,-0.9 ,-1.1, -0.6
"Erie County",42049,No,175.6 ,169.1, 182.2,592,falling,-0.9 ,-1.1, -0.6
"Crawford County",42039,No,175.3 ,164.6, 186.6,210,falling,-0.5 ,-0.9, -0.1
"Perry County",42099,No,174.6 ,159.3, 191,102,falling,-0.7 ,-1.1, -0.2
"Lycoming County",42081,No,174.2 ,164.8, 184.1,270,falling,-0.8 ,-1.1, -0.4
"Northumberland County",42097,No,174 ,164.1, 184.4,244,falling,-1.1 ,-1.5, -0.8
"Delaware County",42045,No,172.1 ,167.3, 177.1,1020,falling,-2.0 ,-2.7, -1.4
"Juniata County",42067,No,172.1 ,152.9, 193.4,60,falling,-0.8 ,-1.5, -0.2
"Clearfield County",42033,No,172 ,161.4, 183.3,202,falling,-0.6 ,-1.0, -0.3
"McKean County",42083,No,171.4 ,156.4, 187.7,100,falling,-1.1 ,-1.6, -0.5
"Wayne County",42127,No,170.6 ,157.8, 184.4,139,falling,-2.7 ,-3.8, -1.6
"Beaver County",42007,No,169.7 ,162.4, 177.3,425,falling,-1.2 ,-1.4, -1.0
"Clarion County",42031,No,169.7 ,153.9, 186.7,90,stable,-0.5 ,-1.2, 0.2
"Adams County",42001,No,169.5 ,159.7, 179.8,233,falling,-1.0 ,-1.4, -0.7
"Westmoreland County",42129,No,169.1 ,164.1, 174.1,953,falling,-1.0 ,-1.1, -0.9
"Montour County",42093,No,168.6 ,146.7, 193.2,46,stable,-0.8 ,-1.8, 0.2
"Allegheny County",42003,No,168.6 ,165.6, 171.6,2598,falling,-1.8 ,-2.1, -1.5
