------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '42', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '1', 'age': '001', 'type': 'death', 'file_name': 'deathrates_031.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Pennsylvania by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Pennsylvania",42000,No,203.6 ,202.1, 205.1,14841,falling,-1.7 ,-1.7, -1.6
"United States",00000,No,193.1 ,192.8, 193.4,310576,falling,-1.8 ,-1.8, -1.8
"Philadelphia County",42101,No,240.1 ,234.7, 245.6,1568,falling,-2.1 ,-2.3, -1.9
"Potter County",42105,No,238.5 ,201.4, 281.3,31,falling,-0.9 ,-1.7, -0.2
"Schuylkill County",42107,No,234.3 ,220.5, 248.9,220,falling,-1.1 ,-1.4, -0.7
"Venango County",42121,No,233.4 ,211.2, 257.6,85,falling,-1.0 ,-1.5, -0.4
"Greene County",42059,No,228.5 ,200.8, 259,52,falling,-1.1 ,-1.8, -0.5
"Clinton County",42035,No,226.4 ,199.4, 256.2,52,falling,-1.6 ,-2.2, -1.0
"Fayette County",42051,No,223.9 ,209.7, 238.9,195,falling,-1.1 ,-1.6, -0.6
"Mifflin County",42087,No,223 ,199.7, 248.6,69,falling,-0.7 ,-1.4, -0.1
"Luzerne County",42079,No,222.8 ,213.4, 232.5,441,falling,-1.2 ,-1.5, -0.9
"Lawrence County",42073,No,222.1 ,205.3, 240,135,stable,2.1 ,-3.3, 7.9
"Wyoming County",42131,No,220.6 ,189.6, 255.5,39,stable,-0.7 ,-1.4, 0.1
"Carbon County",42025,No,219.4 ,199.5, 241,93,falling,-1.0 ,-1.7, -0.4
"Beaver County",42007,No,218.9 ,206.6, 231.9,243,falling,-1.4 ,-1.7, -1.1
"Jefferson County",42065,No,218.9 ,194.8, 245.3,63,falling,-0.7 ,-1.3, -0.2
"Montour County",42093,No,218.3 ,181.3, 261.2,25,stable,-1.2 ,-2.4, 0.0
"Lackawanna County",42069,No,217.8 ,206.4, 229.8,283,falling,-1.2 ,-1.6, -0.9
"Elk County",42047,No,217.6 ,190.6, 247.8,48,falling,-1.2 ,-1.8, -0.5
"Northumberland County",42097,No,215.8 ,199.5, 233.2,134,falling,-1.6 ,-2.2, -1.0
"Lycoming County",42081,No,214 ,198.5, 230.3,149,falling,-1.2 ,-1.6, -0.8
"Perry County",42099,No,213.1 ,187.8, 241.1,57,falling,-1.0 ,-1.7, -0.4
"Washington County",42125,No,212.9 ,201.7, 224.6,283,falling,-1.4 ,-1.7, -1.1
"Blair County",42013,No,212 ,197.7, 227.2,169,falling,-1.2 ,-1.6, -0.8
"Clearfield County",42033,No,211.5 ,193.9, 230.3,110,falling,-1.0 ,-1.5, -0.4
"Mercer County",42085,No,210.2 ,195.7, 225.6,161,falling,-1.1 ,-1.5, -0.7
"Fulton County",42057,No,209.7 ,170.8, 255.6,22,stable,-0.8 ,-2.4, 0.9
"Monroe County",42089,No,209.5 ,196, 223.7,196,falling,-1.5 ,-2.0, -1.1
"Sullivan County",42113,No,208.8 ,155.7, 279.6,11,stable,-1.0 ,-2.6, 0.6
"Allegheny County",42003,No,208.7 ,203.9, 213.6,1504,falling,-1.7 ,-1.8, -1.6
"Crawford County",42039,No,206.9 ,189.8, 225.1,115,falling,-1.0 ,-1.6, -0.4
"Cambria County",42021,No,206.7 ,193.5, 220.6,192,falling,-1.4 ,-1.7, -1.0
"Adams County",42001,No,206.6 ,190.8, 223.4,131,falling,-1.3 ,-1.7, -0.8
"Butler County",42019,No,206.3 ,194.1, 219.1,223,falling,-1.2 ,-1.5, -0.8
"Delaware County",42045,No,206.2 ,198.8, 213.9,605,falling,-1.9 ,-2.1, -1.6
"Somerset County",42111,No,205.3 ,188.2, 223.7,110,falling,-1.0 ,-1.4, -0.6
"Erie County",42049,No,205 ,194.8, 215.6,316,falling,-1.3 ,-1.6, -1.0
"Warren County",42123,No,204.5 ,181.9, 229.6,61,falling,-1.3 ,-2.0, -0.6
"Westmoreland County",42129,No,204.1 ,196.1, 212.4,506,falling,-1.3 ,-1.4, -1.1
"Lebanon County",42075,No,204.1 ,190.5, 218.5,171,falling,-1.2 ,-1.6, -0.8
"Northampton County",42095,No,202.7 ,193.2, 212.5,357,falling,-1.3 ,-1.6, -1.0
"Snyder County",42109,No,202 ,176.1, 230.7,46,falling,-1.7 ,-2.4, -0.9
"Armstrong County",42005,No,201.6 ,183.2, 221.6,92,falling,-1.7 ,-2.2, -1.1
"Clarion County",42031,No,201.4 ,176.2, 229.4,48,stable,-0.6 ,-1.6, 0.4
"Susquehanna County",42115,No,201 ,178.1, 226.4,60,falling,-1.7 ,-2.4, -0.9
"York County",42133,No,200.2 ,192.2, 208.5,491,falling,-1.3 ,-1.5, -1.0
"Juniata County",42067,No,199.4 ,169.1, 233.9,32,falling,-1.2 ,-1.9, -0.4
"McKean County",42083,No,198.6 ,174.9, 224.7,53,falling,-1.3 ,-1.9, -0.6
"Berks County",42011,No,198.3 ,190.1, 206.7,457,falling,-1.2 ,-1.5, -1.0
