------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=42&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '42', 'areatype': 'county', 'cancer': '047', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_012.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=42&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Pennsylvania by County

"Lung & Bronchus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 45.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Pennsylvania",42000,Yes,43.9 ,43.5, 44.4,7451,falling,-2.4 ,-2.7, -2.1
"United States",00000,Yes,41.9 ,41.8, 42,154342,falling,-3.7 ,-4.3, -3.1
"Forest County",42053,No,65 ,44.8, 94.3,7,stable,0.1 ,-2.2, 2.4
"Fayette County",42051,No,55.6 ,50.9, 60.6,110,stable,-0.4 ,-1.0, 0.3
"Wyoming County",42131,No,55.1 ,45.2, 66.8,23,stable,-0.2 ,-1.3, 0.9
"Potter County",42105,No,54.7 ,43, 69.2,15,stable,0.4 ,-1.0, 1.9
"Philadelphia County",42101,No,53.1 ,51.5, 54.8,860,falling,-2.2 ,-2.5, -1.9
"Schuylkill County",42107,No,53.1 ,48.7, 57.8,114,stable,-0.1 ,-0.6, 0.4
"Clinton County",42035,No,52.9 ,44.4, 62.8,28,stable,-0.4 ,-1.2, 0.4
"Carbon County",42025,No,52.8 ,46.4, 60,50,stable,0.1 ,-0.9, 1.1
"Northumberland County",42097,No,52 ,46.8, 57.8,73,stable,0.2 ,-0.5, 0.8
